frame,stamp_s,ey_m,epsi_rad,lane_width_m,paired,n_lines,confidence,reason,line_c0_m,curvature_1pm,true_ey_m,station,s_m
000064.png,1788183775.820,0.02911,-0.26700,0.23019,0,3,0.208,single_line,-0.21427;-0.14421;0.22189,0.00000,0.00000,1,0.000
000065.png,1788183775.870,0.03157,-0.27941,0.23019,0,3,0.208,single_line,-0.20876;-0.14666;0.22907,0.00000,0.00000,1,0.000
000066.png,1788183775.920,0.00181,-0.22000,0.25817,1,4,0.271,ok,-0.21427;-0.13409;0.13046;0.23605,0.00000,0.00000,1,0.000
000067.png,1788183776.020,-0.00545,-0.25160,0.28203,1,4,0.292,ok,-0.21427;-0.14015;0.15105;0.22368,0.00000,0.00000,1,0.000
000068.png,1788183776.070,0.02360,-0.27669,0.24504,0,3,0.188,single_line,-0.20983;-0.14612;0.22189,0.00000,0.00000,1,0.000
000069.png,1788183776.120,0.01746,-0.25121,0.24504,0,3,0.229,single_line,-0.20983;-0.13998;0.22583,0.00000,0.00000,1,0.000
000070.png,1788183776.170,-0.34658,0.74404,0.17024,1,4,0.271,ok,-0.21281;-0.13794;0.23088;0.46227,1.37448,0.00000,1,0.000
000071.png,1788183776.220,0.02386,-0.24448,0.23008,0,3,0.208,single_line,-0.21979;-0.13890;0.24005,0.00000,0.00000,1,0.000
000072.png,1788183776.320,0.02648,-0.25357,0.23008,0,3,0.167,single_line,-0.21408;-0.14152;0.23305,0.00000,0.00000,1,0.000
000073.png,1788183776.370,0.03382,-0.29012,0.23008,0,3,0.208,single_line,-0.21002;-0.14886;0.23605,0.00000,0.00000,1,0.000
000074.png,1788183776.420,0.02826,-0.26486,0.23008,0,3,0.188,single_line,-0.20940;-0.14330;0.22583,0.00000,0.00000,1,0.000
000075.png,1788183776.470,0.02341,-0.24308,0.23008,0,3,0.208,single_line,-0.20814;-0.13845;0.22189,0.00000,0.00000,1,0.000
000076.png,1788183776.520,0.02937,-0.26999,0.23008,0,3,0.250,single_line,-0.21281;-0.14441;0.22730,0.00000,0.00000,1,0.000
000077.png,1788183776.620,0.03174,-0.28181,0.23008,0,3,0.208,single_line,-0.21301;-0.14678;0.22797,0.00000,0.00000,1,0.000
000078.png,1788183776.670,0.03212,-0.28188,0.23008,0,3,0.188,single_line,-0.21002;-0.14716;0.22364,0.00000,0.00000,1,0.000
000079.png,1788183776.670,0.03212,-0.28188,0.23008,0,3,0.188,single_line,-0.21002;-0.14716;0.22364,0.00000,0.00000,1,0.000
000080.png,1788183776.770,0.03108,-0.27669,0.23008,0,3,0.188,single_line,-0.20730;-0.14612;0.22742,0.00000,0.00000,1,0.000
000081.png,1788183776.870,0.02860,-0.26440,0.23008,0,3,0.188,single_line,-0.20745;-0.14364;0.25214,0.00000,0.00000,1,0.000
000082.png,1788183776.870,0.02860,-0.26440,0.23008,0,3,0.188,single_line,-0.20745;-0.14364;0.25214,0.00000,0.00000,1,0.000
000083.png,1788183776.970,0.02648,-0.25357,0.23008,0,3,0.167,single_line,-0.21155;-0.14152;0.22907,0.00000,0.00000,1,0.000
000084.png,1788183777.021,0.02648,-0.25357,0.23008,0,3,0.167,single_line,-0.21427;-0.14152;0.22580,0.00000,0.00000,1,0.000
000085.png,1788183777.070,0.02848,-0.26365,0.23008,0,3,0.188,single_line,-0.20619;-0.14351;0.22907,0.00000,0.00000,1,0.000
000086.png,1788183777.123,0.02610,-0.25155,0.23008,0,3,0.167,single_line,-0.21301;-0.14114;0.25748,0.00000,0.00000,1,0.000
000087.png,1788183777.220,0.03007,-0.27140,0.23008,0,3,0.188,single_line,-0.20876;-0.14511;0.23196,0.00000,0.00000,1,0.000
000088.png,1788183777.270,0.03344,-0.28822,0.23008,0,3,0.208,single_line,-0.21002;-0.14848;0.22040,0.00000,0.00000,1,0.000
000089.png,1788183777.320,0.03182,-0.28004,0.23008,0,3,0.188,single_line,-0.20856;-0.14686;0.23488,0.00000,0.00000,1,0.000
000090.png,1788183777.370,0.02648,-0.25357,0.23008,0,3,0.167,single_line,-0.21385;-0.14152;0.24005,0.00000,0.00000,1,0.000
000091.png,1788183777.420,-0.02426,-0.22319,0.31022,1,4,0.312,ok,-0.21129;-0.13479;0.18332;0.23196,0.00000,0.00000,1,0.000
000092.png,1788183777.520,0.05074,-0.26627,0.18002,1,3,0.292,ok,-0.21129;-0.14403;0.04256,0.00000,0.00000,1,0.000
000093.png,1788183777.570,0.03071,-0.28188,0.23289,0,3,0.188,single_line,-0.21554;-0.14716;0.25748,0.00000,0.00000,1,0.000
000094.png,1788183777.620,0.02915,-0.27423,0.23289,0,3,0.188,single_line,-0.21281;-0.14559;0.22580,0.00000,0.00000,1,0.000
000095.png,1788183777.670,-0.11057,0.37114,0.21075,1,4,0.229,ok,-0.21281;-0.14334;-0.00250;0.22364,0.00000,0.00000,1,0.000
000096.png,1788183777.720,0.03189,-0.27669,0.22846,0,3,0.188,single_line,-0.21427;-0.14612;0.23605,0.00000,0.00000,1,0.000
000097.png,1788183777.820,0.03449,-0.28963,0.22846,0,3,0.188,single_line,-0.21554;-0.14872;0.22040,0.00000,0.00000,1,0.000
000098.png,1788183777.870,0.03189,-0.27669,0.22846,0,3,0.188,single_line,-0.21769;-0.14612;0.24005,0.00000,0.00000,1,0.000
000099.png,1788183777.921,0.02729,-0.25357,0.22846,0,4,0.167,single_line,-0.20592;-0.14152;0.22583;0.29485,0.00000,0.00000,1,0.000
000100.png,1788183777.970,0.03345,-0.28447,0.22846,0,3,0.188,single_line,-0.21155;-0.14768;0.25748,0.00000,0.00000,1,0.000
000101.png,1788183778.070,-0.00023,-0.29555,0.28744,1,4,0.312,ok,-0.21427;-0.15000;0.15047;0.22583,0.00000,0.00000,1,0.000
000102.png,1788183778.120,0.01977,-0.25008,0.24026,0,3,0.208,single_line,-0.21427;-0.13990;0.22907,0.00000,0.00000,1,0.000
000103.png,1788183778.170,0.02720,-0.28300,0.24026,0,3,0.188,single_line,-0.20856;-0.14732;0.24005,0.00000,0.00000,1,0.000
000104.png,1788183778.220,0.02599,-0.27669,0.24026,0,3,0.188,single_line,-0.21281;-0.14612;0.22364,0.00000,0.00000,1,0.000
000105.png,1788183778.270,0.01853,-0.24346,0.24026,0,3,0.208,single_line,-0.21002;-0.13866;0.23151,0.00000,0.00000,1,0.000
000106.png,1788183778.320,0.02381,-0.26562,0.24026,0,3,0.188,single_line,-0.21665;-0.14394;0.22583,0.00000,0.00000,1,0.000
000107.png,1788183778.370,0.02356,-0.26429,0.24026,0,3,0.188,single_line,-0.21427;-0.14369;0.24005,0.00000,0.00000,1,0.000
000108.png,1788183778.470,0.01830,-0.24294,0.24026,0,4,0.229,single_line,-0.68856;-0.21155;-0.13843;0.22907,0.00000,0.00000,1,0.000
000109.png,1788183778.520,0.02139,-0.25357,0.24026,0,3,0.167,single_line,-0.21002;-0.14152;0.22037,0.00000,0.00000,1,0.000
000110.png,1788183778.570,-0.00501,-0.27941,0.29159,1,4,0.292,ok,-0.21002;-0.14666;0.15669;0.22907,0.00000,0.00000,1,0.000
000111.png,1788183778.670,0.01626,-0.25357,0.25052,0,3,0.167,single_line,-0.21044;-0.14152;0.23605,0.00000,0.00000,1,0.000
000112.png,1788183778.720,0.02066,-0.27574,0.25052,0,3,0.208,single_line,-0.20405;-0.14592;0.22189,0.00000,0.00000,1,0.000
000113.png,1788183778.770,-0.01882,-0.28333,0.31929,1,4,0.292,ok,-0.21024;-0.14746;0.18509;0.22907,0.00000,0.00000,1,0.000
000114.png,1788183778.820,0.00900,-0.25155,0.26428,0,3,0.167,single_line,-0.20745;-0.14114;0.24005,0.00000,0.00000,1,0.000
000115.png,1788183778.870,0.00900,-0.25155,0.26428,0,3,0.167,single_line,-0.21002;-0.14114;0.22583,0.00000,0.00000,1,0.000
000116.png,1788183778.920,0.01190,-0.26627,0.26428,0,3,0.188,single_line,-0.20856;-0.14403;0.22583,0.00000,0.00000,1,0.000
000117.png,1788183779.020,0.01239,-0.26851,0.26428,0,3,0.188,single_line,-0.21281;-0.14452;0.21712,0.00000,0.00000,1,0.000
000118.png,1788183779.070,0.00874,-0.25026,0.26428,0,3,0.167,single_line,-0.21301;-0.14087;0.23605,0.00000,0.00000,1,0.000
000119.png,1788183779.120,-0.02399,-0.25357,0.32043,1,4,0.250,ok,-0.21852;-0.14152;0.18949;0.22911,0.00000,0.00000,1,0.000
000120.png,1788183779.170,0.00965,-0.28306,0.27551,0,3,0.208,single_line,-0.21301;-0.14740;0.24005,0.00000,0.00000,1,0.000
000121.png,1788183779.220,0.00862,-0.27795,0.27551,0,3,0.208,single_line,-0.21102;-0.14638;0.24005,0.00000,0.00000,1,0.000
000122.png,1788183779.271,0.00211,-0.24807,0.27551,0,3,0.208,single_line,-0.21408;-0.13986;0.22364,0.00000,0.00000,1,0.000
000123.png,1788183779.320,0.00339,-0.25155,0.27551,0,3,0.167,single_line,-0.21155;-0.14114;0.23605,0.00000,0.00000,1,0.000
000000.png,1788183814.820,0.02194,-0.26968,0.24500,0,3,0.208,single_line,-0.20876;-0.14444;0.24005,0.00000,0.00000,0,
000001.png,1788183814.870,0.02396,-0.27830,0.24500,0,3,0.188,single_line,-0.21369;-0.14646;0.22040,0.00000,0.00000,0,
000002.png,1788183814.920,0.01857,-0.25609,0.24500,0,3,0.229,single_line,-0.20687;-0.14107;0.22907,0.00000,0.00000,0,
000003.png,1788183814.970,0.02588,-0.28755,0.24500,0,3,0.208,single_line,-0.20876;-0.14838;0.22402,0.00000,0.00000,0,
000004.png,1788183815.020,0.02344,-0.27570,0.24500,0,3,0.188,single_line,-0.20346;-0.14594;0.23088,0.00000,0.00000,0,
000005.png,1788183815.120,0.01775,-0.24867,0.24500,0,3,0.208,single_line,-0.20833;-0.14025;0.22907,0.00000,0.00000,0,
000006.png,1788183815.170,-0.02335,-0.28054,0.32741,1,4,0.292,ok,-0.20833;-0.14702;0.19371;0.23088,0.00000,0.00000,0,
000007.png,1788183815.220,0.01013,-0.25026,0.26148,0,3,0.167,single_line,-0.20687;-0.14087;0.24005,0.00000,0.00000,0,
000008.png,1788183815.270,0.01624,-0.28090,0.26148,0,3,0.188,single_line,-0.19941;-0.14698;0.21712,0.00000,0.00000,0,
000009.png,1788183815.372,0.01499,-0.27659,0.26148,0,3,0.229,single_line,-0.20492;-0.14573;0.23605,0.00000,0.00000,0,
000010.png,1788183815.420,-0.31585,0.68220,0.14314,1,4,0.250,ok,-0.20876;-0.14923;0.22364;0.40806,1.20330,0.00000,0,
000011.png,1788183815.470,0.02808,-0.28090,0.23781,0,3,0.188,single_line,-0.20833;-0.14698;0.22730,0.00000,0.00000,0,
000012.png,1788183815.520,0.02894,-0.28522,0.23781,0,3,0.208,single_line,-0.20373;-0.14785;0.24005,0.00000,0.00000,0,
000013.png,1788183815.570,0.02443,-0.26266,0.23781,0,3,0.188,single_line,-0.20492;-0.14334;0.22168,0.00000,0.00000,0,
000014.png,1788183815.620,0.00039,-0.25059,0.27241,1,4,0.250,ok,-0.20833;-0.14098;0.14021;0.22168,0.00000,0.00000,0,
000015.png,1788183815.720,0.01862,-0.25059,0.24473,0,3,0.167,single_line,-0.20833;-0.14098;0.22711,0.00000,0.00000,0,
000016.png,1788183815.770,0.02666,-0.29090,0.24473,0,3,0.188,single_line,-0.20492;-0.14903;0.23605,0.00000,0.00000,0,
000017.png,1788183815.820,0.02549,-0.28522,0.24473,0,3,0.208,single_line,-0.20473;-0.14785;0.22189,0.00000,0.00000,0,
000018.png,1788183815.870,0.02358,-0.27570,0.24473,0,3,0.188,single_line,-0.21217;-0.14594;0.24005,0.00000,0.00000,0,
000019.png,1788183815.970,0.02666,-0.29090,0.24473,0,3,0.188,single_line,-0.20492;-0.14903;0.23605,0.00000,0.00000,0,
000020.png,1788183816.020,0.01825,-0.25422,0.24473,0,3,0.229,single_line,-0.20687;-0.14062;0.22364,0.00000,0.00000,0,
000021.png,1788183816.070,0.02462,-0.28056,0.24473,0,3,0.208,single_line,-0.20798;-0.14699;-0.08388,0.00000,0.00000,0,
000022.png,1788183816.120,0.01737,-0.24755,0.24473,0,3,0.208,single_line,-0.20917;-0.13974;0.22402,0.00000,0.00000,0,
000023.png,1788183816.170,0.05813,-0.29650,0.17620,1,3,0.271,ok,-0.20346;-0.15025;0.03399,0.00000,0.00000,0,
000024.png,1788183816.220,0.03216,-0.28429,0.23103,0,3,0.188,single_line,-0.20492;-0.14768;0.24005,0.00000,0.00000,0,
000025.png,1788183816.320,0.02905,-0.27017,0.23103,0,3,0.229,single_line,-0.20067;-0.14456;0.22255,0.00000,0.00000,0,
000026.png,1788183816.371,0.02563,-0.25155,0.23103,0,3,0.167,single_line,-0.20833;-0.14114;0.24005,0.00000,0.00000,0,
000027.png,1788183816.421,0.02991,-0.27310,0.23103,0,3,0.188,single_line,-0.20960;-0.14542;0.22221,0.00000,0.00000,0,
000028.png,1788183816.470,0.03095,-0.27830,0.23103,0,3,0.188,single_line,-0.20960;-0.14646;0.23396,0.00000,0.00000,0,
000029.png,1788183816.520,0.00993,-0.28607,0.26497,1,4,0.271,ok,-0.20707;-0.14802;0.12817;0.22907,0.00000,0.00000,0,
000030.png,1788183816.570,0.02481,-0.26624,0.23781,0,3,0.208,single_line,-0.21301;-0.14372;0.24005,0.00000,0.00000,0,
000031.png,1788183816.620,0.05324,-0.29090,0.18354,1,3,0.292,ok,-0.20492;-0.14903;0.04256,0.00000,0.00000,0,
000032.png,1788183816.720,0.03350,-0.28090,0.22696,0,3,0.188,single_line,-0.21044;-0.14698;0.22059,0.00000,0.00000,0,
000033.png,1788183816.770,0.03379,-0.28201,0.22696,0,3,0.208,single_line,-0.20067;-0.14727;0.22040,0.00000,0.00000,0,
000034.png,1788183816.820,0.02028,-0.21818,0.22696,0,3,0.188,single_line,-0.21385;-0.13376;0.24005,0.00000,0.00000,0,
000035.png,1788183816.920,0.03454,-0.28607,0.22696,0,3,0.188,single_line,-0.20346;-0.14802;0.22583,0.00000,0.00000,0,
000036.png,1788183816.970,0.03038,-0.26528,0.22696,0,3,0.188,single_line,-0.20492;-0.14386;0.22907,0.00000,0.00000,0,
000037.png,1788183817.020,0.03038,-0.26528,0.22696,0,3,0.188,single_line,-0.20408;-0.14386;0.22387,0.00000,0.00000,0,
000038.png,1788183817.070,0.02028,-0.21818,0.22696,0,3,0.188,single_line,-0.20492;-0.13376;0.22189,0.00000,0.00000,0,
000039.png,1788183817.120,-0.09593,0.23791,0.28012,1,4,0.229,ok,-0.21258;-0.13690;-0.04819;0.24005,0.00000,0.00000,0,
000040.png,1788183817.170,0.02025,-0.24613,0.23759,0,4,0.229,single_line,-0.20473;-0.13905;0.25060;0.26576,0.00000,0.00000,0,
000041.png,1788183817.270,0.02507,-0.26528,0.23759,0,3,0.188,single_line,-0.20876;-0.14386;0.22907,0.00000,0.00000,0,
000042.png,1788183817.320,-0.31387,0.68442,0.11439,1,4,0.229,ok,-0.20492;-0.14594;0.24005;0.38769,0.00000,0.00000,0,
000043.png,1788183817.370,0.03467,-0.25155,0.21295,0,3,0.167,single_line,-0.20833;-0.14114;0.22364,0.00000,0.00000,0,
000044.png,1788183817.420,0.03687,-0.26266,0.21295,0,3,0.188,single_line,-0.20619;-0.14334;0.24005,0.00000,0.00000,0,
000045.png,1788183817.470,0.04201,-0.28842,0.21295,0,3,0.208,single_line,-0.21412;-0.14848;0.22402,0.00000,0.00000,0,
000046.png,1788183817.570,0.03502,-0.26034,0.21295,0,3,0.229,single_line,-0.20603;-0.14150;0.22583,0.00000,0.00000,0,
000047.png,1788183817.620,0.03687,-0.26266,0.21295,0,3,0.188,single_line,-0.20492;-0.14334;0.25214,0.00000,0.00000,0,
000048.png,1788183817.620,0.03687,-0.26266,0.21295,0,3,0.188,single_line,-0.20492;-0.14334;0.25214,0.00000,0.00000,0,
000049.png,1788183817.770,0.03947,-0.27570,0.21295,0,3,0.188,single_line,-0.21258;-0.14594;0.22911,0.00000,0.00000,0,
000050.png,1788183817.820,0.03895,-0.27310,0.21295,0,3,0.188,single_line,-0.20346;-0.14542;0.22583,0.00000,0.00000,0,
000051.png,1788183817.870,0.04065,-0.28181,0.21295,0,3,0.208,single_line,-0.21223;-0.14712;0.24005,0.00000,0.00000,0,
000052.png,1788183817.920,0.04155,-0.28622,0.21295,0,3,0.208,single_line,-0.20876;-0.14803;0.21861,0.00000,0.00000,0,
000053.png,1788183818.020,0.03457,-0.25435,0.21295,0,3,0.208,single_line,-0.20924;-0.14104;0.21840,0.00000,0.00000,0,
000054.png,1788183818.070,-0.02727,-0.25251,0.32441,1,4,0.292,ok,-0.20366;-0.14025;0.19478;0.23796,0.00000,0.00000,0,
000055.png,1788183818.120,0.02970,-0.28208,0.23524,0,3,0.208,single_line,-0.20833;-0.14732;0.22040,0.00000,0.00000,0,
000056.png,1788183818.170,0.02572,-0.26266,0.23524,0,3,0.188,single_line,-0.21044;-0.14334;0.23196,0.00000,0.00000,1,0.000
000057.png,1788183818.270,0.02780,-0.27310,0.23524,0,3,0.188,single_line,-0.21369;-0.14542;0.23088,0.00000,0.00000,1,0.000
000058.png,1788183818.320,0.02018,-0.23915,0.23524,0,4,0.208,single_line,-0.20492;-0.13780;0.21478;0.24005,0.00000,0.00000,1,0.000
000059.png,1788183818.370,0.03023,-0.28522,0.23524,0,3,0.208,single_line,-0.20346;-0.14785;0.22364,0.00000,0.00000,1,0.000
000060.png,1788183818.420,0.03023,-0.28522,0.23524,0,3,0.208,single_line,-0.20346;-0.14785;0.22040,0.00000,0.00000,1,0.000
000061.png,1788183818.470,0.02262,-0.24989,0.23524,0,3,0.208,single_line,-0.20108;-0.14024;0.22364,0.00000,0.00000,1,0.000
000062.png,1788183818.570,0.02278,-0.25307,0.23524,0,3,0.208,single_line,-0.21344;-0.14040;0.25748,0.00000,0.00000,1,0.000
000063.png,1788183818.620,0.02562,-0.26202,0.23524,0,3,0.188,single_line,-0.21327;-0.14324;0.22583,0.00000,0.00000,1,0.000
000064.png,1788183818.670,0.02832,-0.27570,0.23524,0,3,0.188,single_line,-0.20492;-0.14594;0.22583,0.00000,0.00000,1,0.000
000065.png,1788183818.720,0.01319,-0.25155,0.24785,1,4,0.250,ok,-0.20492;-0.14114;0.11476;0.22907,0.00000,0.00000,1,0.000
000066.png,1788183818.770,0.02810,-0.28090,0.23776,0,3,0.188,single_line,-0.20535;-0.14698;0.22583,0.00000,0.00000,1,0.000
