frame,stamp_s,ey_m,epsi_rad,lane_width_m,paired,n_lines,confidence,reason,line_c0_m,curvature_1pm,true_ey_m,station,s_m
000045.png,1788183373.070,-0.06149,0.01338,0.24597,0,2,0.208,single_line,-0.06150;0.05240,0.00000,-0.06500,0,
000046.png,1788183373.120,-0.03939,-0.45701,0.24597,0,2,0.083,single_line,-0.08359;-0.06045,0.00000,-0.06500,0,
000047.png,1788183373.170,-0.05889,0.00070,0.24597,0,2,0.292,single_line,-0.19618;-0.06409,-0.00019,-0.06500,0,
000048.png,1788183373.220,-0.06144,0.01548,0.24597,0,2,0.292,single_line,-0.06154;0.05960,0.02360,-0.06500,0,
000049.png,1788183373.270,0.02285,-0.83302,0.24597,0,2,0.125,single_line,-0.14584;-0.06266,0.00000,-0.06500,0,
000050.png,1788183373.370,-0.06361,0.02916,0.24597,0,2,0.250,single_line,-0.05937;0.05307,0.06000,-0.06500,0,
000051.png,1788183373.420,0.02088,-0.82994,0.24597,0,2,0.125,single_line,-0.14386;-0.06457,0.00000,-0.06500,0,
000052.png,1788183373.470,-0.04036,-0.45485,0.24597,0,2,0.083,single_line,-0.08262;-0.05836,0.00000,-0.06500,0,
000053.png,1788183373.520,-0.05811,-0.00238,0.24597,0,2,0.292,single_line,-0.06488;0.05060,-0.00438,-0.06500,0,
000054.png,1788183373.570,-0.03939,-0.45701,0.24597,0,2,0.083,single_line,-0.08359;-0.05924,0.00000,-0.06500,0,
000055.png,1788183373.670,0.04178,-0.17526,0.24597,0,2,0.104,single_line,-0.06176;0.08120,0.00000,-0.06500,0,
000056.png,1788183373.721,-0.06444,0.03235,0.24597,0,2,0.250,single_line,-0.05854;0.01712,0.05144,-0.06500,0,
000057.png,1788183373.770,-0.06199,0.02102,0.24597,0,2,0.229,single_line,-0.06099;0.01801,0.04935,-0.06500,0,
000058.png,1788183373.820,-0.01078,0.00960,0.14598,1,2,0.375,ok,-0.06221;0.08378,-0.02996,-0.06500,0,
000059.png,1788183373.870,-0.05091,0.01210,0.22597,0,2,0.229,single_line,-0.06207;0.01433,0.01786,-0.06500,0,
000060.png,1788183373.970,-0.05069,0.01042,0.22597,0,2,0.250,single_line,-0.06230;-0.05312,0.01495,-0.06500,0,
000061.png,1788183374.021,0.04111,-0.20067,0.22597,0,2,0.104,single_line,-0.06269;0.07187,0.00000,-0.06500,0,
000062.png,1788183374.070,-0.04903,-0.00024,0.22597,0,2,0.292,single_line,-0.06396;0.05307,-0.00155,-0.06500,0,
000063.png,1788183374.121,-0.05029,0.00807,0.22597,0,2,0.292,single_line,-0.06269;0.05553,0.01297,-0.06500,0,
000064.png,1788183374.170,-0.02520,-0.46180,0.22597,0,2,0.083,single_line,-0.08778;-0.06304,0.00000,-0.06500,0,
000065.png,1788183374.270,-0.05077,0.00990,0.22597,0,2,0.292,single_line,-0.06221;0.01851,0.01402,-0.06500,0,
000066.png,1788183374.320,-0.05300,0.02567,0.22597,0,2,0.292,single_line,-0.05999;0.05060,0.05499,-0.06500,0,
000067.png,1788183374.370,0.03285,-0.83302,0.22597,0,2,0.125,single_line,-0.14584;-0.06283,0.00000,-0.06500,0,
000068.png,1788183374.420,-0.05348,0.02668,0.22597,0,2,0.271,single_line,-0.05950;0.02130,0.04199,-0.06500,0,
000069.png,1788183374.471,-0.04840,-0.00219,0.22597,0,2,0.250,single_line,-0.06459;0.01229,-0.00460,-0.06500,0,
000070.png,1788183374.571,-0.05202,0.02011,0.22597,0,2,0.250,single_line,-0.06096;0.05502,0.04245,-0.06500,0,
000071.png,1788183374.620,-0.04935,0.00265,0.22597,0,2,0.292,single_line,-0.06364;0.05009,0.00354,-0.06500,0,
000072.png,1788183374.670,0.04302,-0.22713,0.22597,0,2,0.125,single_line,-0.05816;0.06997,0.00000,-0.06500,0,
000073.png,1788183374.771,-0.01066,0.01314,0.14935,1,2,0.375,ok,-0.06402;0.08534,-0.04548,-0.06500,0,
000074.png,1788183374.821,-0.01754,-0.46180,0.21064,0,2,0.083,single_line,-0.08778;-0.06415,0.00000,-0.06500,0,
000075.png,1788183374.870,-0.04033,-0.00571,0.21064,0,2,0.250,single_line,-0.06499;0.01470,-0.01119,-0.06500,0,
000076.png,1788183374.920,-0.04247,0.00576,0.21064,0,2,0.271,single_line,-0.06285;-0.05838,0.00840,-0.06500,0,
000077.png,1788183375.020,-0.04385,0.01742,0.21064,0,2,0.333,single_line,-0.06147;-0.03785,0.02757,-0.06500,0,
000078.png,1788183375.070,-0.04457,0.01918,0.21064,0,2,0.271,single_line,-0.06075;-0.04766,0.02942,-0.06500,0,
000079.png,1788183375.120,0.03086,-0.19352,0.21064,0,2,0.104,single_line,-0.06543;0.07447,0.00000,-0.06500,0,
000080.png,1788183375.170,-0.04159,0.00676,0.21064,0,2,0.250,single_line,-0.06374;0.02333,0.01800,-0.06500,0,
000081.png,1788183375.222,-0.09652,0.02221,0.31916,1,3,0.375,ok,-0.08570;-0.06310;0.25614,0.00927,-0.06500,0,
000082.png,1788183375.222,-0.09652,0.02221,0.31916,1,3,0.375,ok,-0.08570;-0.06310;0.25614,0.00927,-0.06500,0,
000083.png,1788183375.370,0.05401,-0.20423,0.24971,0,2,0.104,single_line,-0.05792;0.07085,0.00000,-0.06500,0,
000084.png,1788183375.420,-0.03804,-0.45965,0.24971,0,2,0.083,single_line,-0.08681;-0.06262,0.00000,-0.06500,0,
000085.png,1788183375.470,-0.06168,0.00634,0.24971,0,2,0.292,single_line,-0.06317;0.04798,0.01057,-0.06500,0,
000086.png,1788183375.520,-0.05966,-0.00517,0.24971,0,2,0.250,single_line,-0.06519;0.01363,-0.00958,-0.06500,0,
000087.png,1788183375.570,-0.06069,-0.00032,0.24971,0,2,0.292,single_line,-0.06416;0.01572,-0.00122,-0.06500,0,
000088.png,1788183375.670,-0.06236,0.01143,0.24971,0,2,0.250,single_line,-0.06249;0.05029,0.01738,-0.06500,0,
000089.png,1788183375.720,-0.06241,0.01149,0.24971,0,2,0.312,single_line,-0.06244;0.05702,0.01967,-0.06500,0,
000090.png,1788183375.770,-0.06202,0.00855,0.24971,0,2,0.271,single_line,-0.06284;0.05275,0.01433,-0.06500,0,
000091.png,1788183375.820,-0.01768,0.02138,0.16212,1,2,0.375,ok,-0.06340;0.09876,-0.00821,-0.06500,0,
000092.png,1788183375.870,-0.05054,-0.00769,0.23219,0,2,0.229,single_line,-0.06555;0.00785,-0.01412,-0.06500,0,
000093.png,1788183375.920,-0.03278,-0.45566,0.23219,0,2,0.083,single_line,-0.08332;-0.06491,0.00000,-0.06500,0,
000094.png,1788183375.970,-0.05105,-0.00547,0.23219,0,2,0.250,single_line,-0.06505;0.05029,-0.01054,-0.06500,0,
000095.png,1788183376.070,0.04630,-0.20571,0.23219,0,2,0.104,single_line,-0.06431;0.06980,0.00000,-0.06500,0,
000096.png,1788183376.120,-0.05847,0.04147,0.23219,0,2,0.271,single_line,-0.05763;0.05045,0.08517,-0.06500,0,
000097.png,1788183376.170,-0.05316,0.00756,0.23219,0,2,0.271,single_line,-0.06294;0.01674,0.01244,-0.06500,0,
000098.png,1788183376.220,-0.05137,-0.00235,0.23219,0,2,0.271,single_line,-0.06473;0.05240,-0.00463,-0.06500,0,
000099.png,1788183376.270,-0.05441,0.01646,0.23219,0,2,0.292,single_line,-0.06169;0.01642,0.02857,-0.06500,0,
000100.png,1788183376.370,-0.00946,0.01217,0.14552,1,2,0.396,ok,-0.06330;0.08223,-0.04458,-0.06500,0,
000101.png,1788183376.420,-0.04284,-0.00134,0.21486,0,2,0.271,single_line,-0.06459;0.01916,-0.00278,-0.06500,0,
000102.png,1788183376.470,-0.02341,-0.45646,0.21486,0,2,0.083,single_line,-0.08402;-0.06445,0.00000,-0.06500,0,
000103.png,1788183376.520,-0.04436,0.00735,0.21486,0,2,0.271,single_line,-0.06306;0.05275,0.01228,-0.06500,0,
000104.png,1788183376.570,-0.04579,0.01594,0.21486,0,2,0.229,single_line,-0.06164;0.01400,0.02471,-0.06500,0,
000105.png,1788183376.670,-0.04255,-0.00288,0.21486,0,2,0.250,single_line,-0.06488;0.00212,-0.00540,-0.06500,0,
000106.png,1788183376.720,-0.04456,0.00798,0.21486,0,2,0.271,single_line,-0.06287;0.05470,0.01318,-0.06500,0,
000107.png,1788183376.770,-0.04205,-0.00655,0.21486,0,2,0.250,single_line,-0.06538;0.01535,-0.01208,-0.06500,0,
000108.png,1788183376.820,0.03554,-0.20364,0.21486,0,2,0.104,single_line,-0.06370;0.07189,0.00000,-0.06500,0,
000109.png,1788183376.870,0.03526,-0.82449,0.21486,0,2,0.125,single_line,-0.14269;-0.06454,0.00000,-0.06500,0,
000110.png,1788183376.970,-0.04366,0.00363,0.21486,0,2,0.250,single_line,-0.06377;0.04814,0.00446,-0.06500,0,
000111.png,1788183377.020,-0.04274,-0.00233,0.21486,0,2,0.292,single_line,-0.06469;0.05522,-0.00467,-0.06500,0,
000112.png,1788183377.070,-0.04339,-0.00050,0.21486,0,1,0.250,single_line,-0.06403,-0.00225,-0.06500,0,
000113.png,1788183377.120,-0.04237,-0.00459,0.21486,0,2,0.271,single_line,-0.06506;0.01042,-0.00866,-0.06500,0,
000114.png,1788183377.170,-0.04317,0.00186,0.21486,0,2,0.312,single_line,-0.06426;0.00506,0.00341,-0.06500,0,
000115.png,1788183377.221,-0.04254,-0.00372,0.21486,0,2,0.292,single_line,-0.06489;0.05391,-0.00812,-0.06500,0,
000116.png,1788183377.320,-0.04857,0.03389,0.21486,0,2,0.271,single_line,-0.05886;-0.02255,0.07015,-0.06500,0,
000117.png,1788183377.370,-0.03819,0.01487,0.19621,1,2,0.375,ok,-0.05993;0.13630,0.11766,-0.06500,0,
000118.png,1788183377.420,-0.04166,0.00353,0.21113,0,2,0.271,single_line,-0.06391;0.00712,0.00602,-0.06500,0,
000119.png,1788183377.470,-0.04254,0.00720,0.21113,0,2,0.271,single_line,-0.06303;0.00645,0.01187,-0.06500,0,
000120.png,1788183377.570,-0.04410,0.01738,0.21113,0,2,0.250,single_line,-0.06147;0.05029,0.02724,-0.06500,0,
000121.png,1788183377.620,-0.04291,0.00951,0.21113,0,2,0.292,single_line,-0.06266;0.01572,0.01596,-0.06500,0,
000122.png,1788183377.670,-0.04375,0.01501,0.21113,0,2,0.312,single_line,-0.06182;0.01432,0.02574,-0.06500,0,
000123.png,1788183377.720,0.02850,-0.18635,0.21113,0,2,0.104,single_line,-0.06080;0.07706,0.00000,-0.06500,0,
000124.png,1788183377.770,-0.04266,0.00813,0.21113,0,2,0.271,single_line,-0.06291;0.01159,0.01359,-0.06500,0,
000125.png,1788183377.820,-0.01897,-0.45929,0.21113,0,2,0.083,single_line,-0.08660;-0.06423,0.00000,-0.06500,0,
000126.png,1788183377.920,-0.04272,0.00831,0.21113,0,2,0.271,single_line,-0.06285;0.00440,0.01384,-0.06500,0,
000127.png,1788183377.970,-0.04153,0.00046,0.21113,0,2,0.292,single_line,-0.06404;0.01776,-0.00072,-0.06500,0,
000128.png,1788183378.020,-0.04177,0.00471,0.21113,0,2,0.271,single_line,-0.06379;0.05252,0.00826,-0.06500,0,
000129.png,1788183378.070,-0.04106,-0.00013,0.21113,0,2,0.250,single_line,-0.06450;0.00142,-0.00041,-0.06500,0,
000130.png,1788183378.122,-0.02106,-0.45690,0.21113,0,2,0.083,single_line,-0.08450;-0.06423,0.00000,-0.06500,0,
000131.png,1788183378.221,-0.04274,0.00922,0.21113,0,2,0.271,single_line,-0.06283;0.01363,0.01573,-0.06500,0,
000132.png,1788183378.270,-0.07256,0.01817,0.27134,1,2,0.396,ok,-0.06313;0.20825,0.00582,-0.06500,0,
000133.png,1788183378.320,-0.02708,-0.45690,0.22317,0,2,0.083,single_line,-0.08450;-0.06282,0.00000,-0.06500,0,
000134.png,1788183378.370,-0.04712,0.00068,0.22317,0,2,0.250,single_line,-0.06446;0.05522,-0.00028,-0.06500,0,
000135.png,1788183378.470,0.03143,-0.17586,0.22317,0,2,0.104,single_line,-0.06399;0.08016,0.00000,-0.06500,0,
000136.png,1788183378.520,-0.04837,0.00584,0.22317,0,2,0.271,single_line,-0.06321;0.01256,0.00941,-0.06500,0,
000137.png,1788183378.570,-0.04603,-0.00725,0.22317,0,2,0.292,single_line,-0.06555;0.00664,-0.01314,-0.06500,0,
000138.png,1788183378.620,-0.04607,-0.00715,0.22317,0,2,0.271,single_line,-0.06552;0.01674,-0.01306,-0.06500,0,
000139.png,1788183378.670,-0.04755,0.00109,0.22317,0,2,0.292,single_line,-0.06404;0.04798,0.00121,-0.06500,0,
000140.png,1788183378.770,-0.04603,-0.00769,0.22317,0,2,0.229,single_line,-0.06555;0.00021,-0.01412,-0.06500,0,
000141.png,1788183378.821,-0.04937,0.01253,0.22317,0,2,0.312,single_line,-0.06221;0.05649,0.02138,-0.06500,0,
000142.png,1788183378.870,-0.02817,-0.45545,0.22317,0,2,0.083,single_line,-0.08342;-0.06375,0.00000,-0.06500,0,
000143.png,1788183378.920,-0.04841,0.00569,0.22317,0,2,0.271,single_line,-0.06318;0.00212,0.00899,-0.06500,0,
000144.png,1788183379.020,0.04525,-0.23580,0.22317,0,2,0.125,single_line,-0.06306;0.06634,0.00000,-0.06500,0,
000145.png,1788183379.070,-0.04757,0.00306,0.22317,0,2,0.271,single_line,-0.06402;0.01502,0.00529,-0.06500,0,
000146.png,1788183379.120,-0.05338,0.03594,0.22317,0,1,0.271,single_line,-0.05821,0.05799,-0.06500,0,
000147.png,1788183379.170,-0.05135,0.02301,0.22317,0,2,0.271,single_line,-0.06024;0.01535,0.03609,-0.06500,0,
000148.png,1788183379.270,-0.04651,-0.00426,0.22317,0,2,0.250,single_line,-0.06508;0.05252,-0.00789,-0.06500,0,
000149.png,1788183379.320,-0.04730,0.00095,0.22317,0,2,0.271,single_line,-0.06428;0.01810,0.00140,-0.06500,0,
000150.png,1788183379.370,0.03971,-0.19977,0.22317,0,2,0.104,single_line,-0.06503;0.07187,0.00000,-0.06500,0,
000151.png,1788183379.420,-0.04803,0.00371,0.22317,0,2,0.271,single_line,-0.06356;0.01432,0.00564,-0.06500,0,
000152.png,1788183379.470,-0.05299,0.03364,0.22317,0,2,0.271,single_line,-0.05860;0.01535,0.05415,-0.06500,0,
000153.png,1788183379.570,-0.05062,0.01718,0.22317,0,2,0.208,single_line,-0.06096;0.05470,0.00000,-0.06500,0,
000154.png,1788183379.621,-0.04935,0.01253,0.22317,0,1,0.312,single_line,-0.06224,0.02143,-0.06500,0,
000155.png,1788183379.621,-0.04935,0.01253,0.22317,0,1,0.312,single_line,-0.06224,0.02143,-0.06500,0,
000156.png,1788183379.720,-0.04689,-0.00150,0.22317,0,2,0.250,single_line,-0.06469;0.05482,-0.00290,-0.06500,0,
000157.png,1788183379.770,-0.05374,0.03848,0.22317,0,2,0.271,single_line,-0.05784;0.05252,0.06235,-0.06500,0,
000158.png,1788183379.820,-0.04670,-0.00269,0.22317,0,2,0.229,single_line,-0.06488;0.01729,-0.00560,-0.06500,0,
000159.png,1788183379.920,-0.00981,0.01484,0.14784,1,2,0.375,ok,-0.06412;0.08374,-0.04128,-0.06500,0,
000160.png,1788183379.970,-0.03989,0.00219,0.20810,0,2,0.271,single_line,-0.06416;0.00351,0.00378,-0.06500,0,
000161.png,1788183380.020,-0.03997,0.00308,0.20810,0,2,0.250,single_line,-0.06408;0.05029,0.00547,-0.06500,0,
000162.png,1788183380.070,-0.04108,0.00771,0.20810,0,2,0.271,single_line,-0.06298;0.01778,0.01286,-0.06500,0,
000163.png,1788183380.170,-0.03945,-0.00038,0.20810,0,2,0.312,single_line,-0.06460;0.05029,-0.00028,-0.06500,0,
000164.png,1788183380.220,-0.03928,-0.00197,0.20810,0,2,0.250,single_line,-0.06477;0.00351,-0.00371,-0.06500,0,
000165.png,1788183380.270,0.03528,-0.21016,0.20810,0,2,0.104,single_line,-0.06485;0.06877,0.00000,-0.06500,0,
000166.png,1788183380.320,-0.03921,-0.00311,0.20810,0,2,0.271,single_line,-0.06485;0.01432,-0.00598,-0.06500,0,
000167.png,1788183380.370,0.02856,-0.18904,0.20810,0,2,0.104,single_line,-0.06502;0.07549,0.00000,-0.06500,0,
000168.png,1788183380.470,-0.01221,0.01048,0.15455,1,2,0.354,ok,-0.06507;0.08949,-0.04088,-0.06500,0,
000169.png,1788183380.520,0.02634,-0.19805,0.19739,0,2,0.104,single_line,-0.06466;0.07236,0.00000,-0.06500,0,
000170.png,1788183380.570,-0.03333,-0.00576,0.19739,0,2,0.271,single_line,-0.06537;0.01637,-0.01030,-0.06500,0,
000171.png,1788183380.620,0.02634,-0.19805,0.19739,0,2,0.104,single_line,-0.06442;0.07236,0.00000,-0.06500,0,
000172.png,1788183380.670,-0.03412,-0.00059,0.19739,0,2,0.250,single_line,-0.06458;0.05482,-0.00121,-0.06500,0,
000173.png,1788183380.770,-0.01109,-0.46025,0.19739,0,2,0.083,single_line,-0.08761;-0.06398,0.00000,-0.06500,0,
000174.png,1788183380.820,-0.03385,-0.00222,0.19739,0,2,0.271,single_line,-0.06484;0.01432,-0.00405,-0.06500,0,
000175.png,1788183380.870,-0.00991,0.00666,0.14974,1,2,0.396,ok,-0.06496;0.08478,-0.04789,-0.06500,0,
000176.png,1788183380.920,-0.02948,0.00014,0.18786,0,2,0.271,single_line,-0.06445;0.04783,0.00004,-0.06500,0,
000177.png,1788183380.970,-0.02955,0.00104,0.18786,0,2,0.250,single_line,-0.06438;0.01880,0.00182,-0.06500,0,
000178.png,1788183381.020,-0.02899,-0.00212,0.18786,0,2,0.292,single_line,-0.06494;0.01572,-0.00327,-0.06500,0,
000179.png,1788183381.120,-0.03004,0.00085,0.18786,0,2,0.271,single_line,-0.06390;0.01880,0.00031,-0.06500,0,
000180.png,1788183381.170,0.02516,-0.21016,0.18786,0,2,0.104,single_line,-0.06597;0.06877,0.00000,-0.06500,0,
000181.png,1788183381.221,-0.02924,-0.00150,0.18786,0,2,0.250,single_line,-0.06469;0.05729,-0.00290,-0.06500,0,
000182.png,1788183381.270,-0.03186,0.01371,0.18786,0,2,0.292,single_line,-0.06208;0.01778,0.02357,-0.06500,0,
000183.png,1788183381.370,-0.03461,0.02891,0.18786,0,2,0.229,single_line,-0.05932;-0.00067,0.04611,-0.06500,0,
000184.png,1788183381.420,-0.02886,-0.00426,0.18786,0,2,0.250,single_line,-0.06508;0.05029,-0.00789,-0.06500,0,
000185.png,1788183381.470,-0.01060,0.01922,0.15153,1,2,0.417,ok,-0.06518;0.08638,-0.01264,-0.06500,0,
000186.png,1788183381.520,-0.01044,0.00100,0.15228,1,2,0.396,ok,-0.06570;0.08658,-0.01352,-0.06500,0,
000187.png,1788183381.570,-0.02280,-0.00093,0.17493,0,2,0.271,single_line,-0.06467;0.01432,-0.00173,-0.06500,0,
000188.png,1788183381.620,0.00150,-0.46303,0.17493,0,2,0.083,single_line,-0.08897;-0.06466,0.00000,-0.06500,0,
000189.png,1788183381.720,-0.02240,-0.00400,0.17493,0,2,0.250,single_line,-0.06507;0.01982,-0.00736,-0.06500,1,0.000
000190.png,1788183381.770,-0.02397,0.00607,0.17493,0,2,0.271,single_line,-0.06349;0.01674,0.00888,-0.06500,1,0.000
000191.png,1788183381.820,0.01664,-0.20126,0.17493,0,2,0.104,single_line,-0.06240;0.07083,0.00000,-0.06500,1,0.000
000192.png,1788183381.870,-0.02289,-0.00059,0.17493,0,2,0.250,single_line,-0.06458;0.00161,-0.00121,-0.06500,1,0.000
000193.png,1788183381.920,-0.02277,-0.00150,0.17493,0,2,0.250,single_line,-0.06469;0.01466,-0.00290,-0.06500,1,0.000
000194.png,1788183382.020,-0.02791,0.02907,0.17493,0,2,0.250,single_line,-0.05956;0.01711,0.04690,-0.06500,1,0.000
000195.png,1788183382.070,-0.02210,-0.00511,0.17493,0,2,0.271,single_line,-0.06537;0.01813,-0.00884,-0.06500,1,0.000
000196.png,1788183382.120,-0.01239,0.01088,0.15101,1,2,0.479,ok,-0.06312;0.08789,0.00573,-0.06500,1,0.000
000197.png,1788183382.220,-0.01987,-0.00382,0.17015,0,2,0.312,single_line,-0.06520;0.02123,-0.00643,-0.06500,1,0.000
000198.png,1788183382.220,-0.01987,-0.00382,0.17015,0,2,0.312,single_line,-0.06520;0.02123,-0.00643,-0.06500,1,0.000
000199.png,1788183382.320,-0.02182,0.00599,0.17015,0,2,0.271,single_line,-0.06326;0.01917,0.00982,-0.06500,1,0.000
000200.png,1788183382.370,-0.02115,0.00465,0.17015,0,2,0.292,single_line,-0.06392;0.05780,0.00846,-0.06500,1,0.000
000201.png,1788183382.420,-0.02382,0.01853,0.17015,0,2,0.250,single_line,-0.06125;0.05494,0.02990,-0.06500,1,0.000
000202.png,1788183382.470,-0.00141,-0.45461,0.17015,0,2,0.083,single_line,-0.08367;-0.06502,0.00000,-0.06500,1,0.000
000203.png,1788183382.570,-0.02811,0.04556,0.17015,0,2,0.250,single_line,-0.05696;0.01880,0.07483,-0.06500,1,0.000
000204.png,1788183382.620,-0.02077,0.00150,0.17015,0,2,0.250,single_line,-0.06430;0.00351,0.00262,-0.06500,1,0.000
000205.png,1788183382.670,0.00499,-0.17388,0.17015,0,2,0.104,single_line,-0.06406;0.08008,0.00000,-0.06500,1,0.000
000206.png,1788183382.721,-0.02001,-0.00176,0.17015,0,2,0.312,single_line,-0.06506;0.00180,-0.00258,-0.06500,1,0.000
000207.png,1788183382.820,-0.02329,0.01732,0.17015,0,2,0.292,single_line,-0.06179;0.01880,0.03064,-0.06500,1,0.000
