frame,stamp_s,ey_m,epsi_rad,lane_width_m,paired,n_lines,confidence,reason,line_c0_m,curvature_1pm,true_ey_m,station,s_m
000015.png,1788181532.519,-0.00349,0.11145,0.23075,0,1,0.229,single_line,0.11886,0.54346,0.00000,0,
000016.png,1788181532.570,0.05199,-0.13807,0.23075,0,1,0.188,single_line,0.06338,0.07845,0.00000,0,
000017.png,1788181532.619,-0.01854,0.15963,0.23075,0,1,0.188,single_line,0.13391,0.61307,0.00000,0,
000018.png,1788181532.720,0.06042,-0.18134,0.23075,0,1,0.271,single_line,0.05495,0.06157,0.00000,0,
000019.png,1788181532.770,0.07158,-0.18618,0.23075,0,1,0.229,single_line,0.04379,0.08918,0.00000,0,
000020.png,1788181532.820,0.01456,0.02408,0.23075,0,1,0.229,single_line,0.10081,0.39580,0.00000,0,
000021.png,1788181532.870,0.06286,-0.14664,0.23075,0,1,0.208,single_line,0.05251,0.16191,0.00000,0,
000022.png,1788181532.919,-0.01694,0.14924,0.23075,0,1,0.208,single_line,0.13231,0.59395,0.00000,0,
000023.png,1788181533.020,0.09303,-0.24308,0.23075,0,1,0.229,single_line,0.02235,0.00942,0.00000,0,
000024.png,1788181533.070,0.05409,-0.15402,0.23075,0,1,0.229,single_line,0.06129,0.11465,0.00000,0,
000025.png,1788181533.120,-0.00938,0.11478,0.23075,0,1,0.250,single_line,0.12475,0.52285,0.00000,0,
000026.png,1788181533.170,0.08148,-0.21942,0.23075,0,1,0.208,single_line,0.03389,0.04131,0.00000,0,
000027.png,1788181533.220,0.07153,-0.22095,0.23075,0,1,0.208,single_line,0.04385,-0.08292,0.00000,0,
000028.png,1788181533.270,0.10684,-0.37579,0.23075,0,1,0.229,single_line,0.00853,-0.36958,0.00000,0,
000029.png,1788181533.370,0.00469,-0.51803,0.21365,1,2,0.208,ok,-0.12765;0.11826,-1.05797,0.00000,0,
000030.png,1788181533.420,0.04937,-0.13032,0.22733,0,1,0.250,single_line,0.06430,0.16924,0.00000,0,
000031.png,1788181533.470,-0.01491,0.13683,0.22733,0,1,0.208,single_line,0.12858,0.57564,0.00000,0,
000032.png,1788181533.570,0.00732,0.05252,0.22733,0,1,0.229,single_line,0.10634,0.45319,0.00000,0,
000033.png,1788181533.619,-0.00682,0.10025,0.22733,0,1,0.250,single_line,0.12048,0.51050,0.00000,0,
000034.png,1788181533.670,0.07798,-0.22228,0.22733,0,1,0.208,single_line,0.03568,0.02148,0.00000,0,
000035.png,1788181533.719,0.02167,-0.03648,0.22733,0,1,0.188,single_line,0.09199,0.29586,0.00000,0,
000036.png,1788181533.820,0.04280,-0.11365,0.22733,0,1,0.250,single_line,0.07086,0.17967,0.00000,0,
000037.png,1788181533.870,0.07245,-0.19517,0.22733,0,1,0.229,single_line,0.04121,0.07613,0.00000,0,
000038.png,1788181533.920,0.04078,-0.10537,0.22733,0,1,0.208,single_line,0.07288,0.19765,0.00000,0,
000039.png,1788181534.020,0.03705,-0.09239,0.22733,0,1,0.208,single_line,0.07662,0.21381,0.00000,0,
000040.png,1788181534.070,0.08870,-0.23674,0.22733,0,1,0.208,single_line,0.02496,0.01850,0.00000,0,
000041.png,1788181534.120,0.00590,0.06144,0.22733,0,1,0.229,single_line,0.10776,0.46920,0.00000,0,
000042.png,1788181534.170,-0.01529,0.14164,0.22733,0,1,0.188,single_line,0.12896,0.58588,0.00000,0,
000043.png,1788181534.270,-0.07369,-0.60555,0.22733,0,2,0.125,single_line,-0.03997;-0.02204,0.00000,0.00000,0,
000044.png,1788181534.320,0.06790,-0.20712,0.22733,0,1,0.229,single_line,0.04577,-0.06241,0.00000,0,
000045.png,1788181534.370,0.06224,-0.15984,0.22733,0,1,0.188,single_line,0.05142,0.13378,0.00000,0,
000046.png,1788181534.470,0.05189,-0.11684,0.22733,0,1,0.229,single_line,0.06177,0.19379,0.00000,0,
000047.png,1788181534.520,0.01226,0.02015,0.22733,0,1,0.208,single_line,0.10141,0.38172,0.00000,0,
000048.png,1788181534.570,0.07376,-0.20274,0.22733,0,1,0.208,single_line,0.03991,0.06175,0.00000,0,
000049.png,1788181534.619,0.06412,-0.17190,0.22733,0,1,0.229,single_line,0.04954,0.10693,0.00000,0,
000050.png,1788181534.720,-0.01274,0.12867,0.22733,0,1,0.188,single_line,0.12640,0.56246,0.00000,0,
000051.png,1788181534.770,0.06195,-0.15525,0.22733,0,1,0.208,single_line,0.05172,0.13534,0.00000,0,
000052.png,1788181534.820,0.00940,0.04344,0.22733,0,1,0.250,single_line,0.10427,0.43634,0.00000,0,
000053.png,1788181534.921,-0.02648,0.15366,0.22733,0,1,0.229,single_line,0.14015,0.58880,0.00000,0,
000054.png,1788181534.970,0.01192,0.03359,0.22733,0,1,0.229,single_line,0.10174,0.41911,0.00000,0,
000055.png,1788181535.020,0.03907,-0.09829,0.22733,0,1,0.208,single_line,0.07460,0.21262,0.00000,0,
000056.png,1788181535.120,0.07075,-0.17989,0.22733,0,1,0.208,single_line,0.04291,0.10339,0.00000,0,
000057.png,1788181535.170,0.06860,-0.18754,0.22733,0,1,0.208,single_line,0.04506,0.08389,0.00000,0,
000058.png,1788181535.220,0.00640,0.05135,0.22733,0,1,0.250,single_line,0.10726,0.42969,0.00000,0,
000059.png,1788181535.271,-0.01328,0.12869,0.22733,0,1,0.188,single_line,0.12694,0.55752,0.00000,0,
000060.png,1788181535.321,0.01387,0.02583,0.22733,0,1,0.250,single_line,0.09979,0.40183,0.00000,0,
000061.png,1788181535.370,0.06647,-0.17772,0.22733,0,1,0.188,single_line,0.04719,0.09867,0.00000,0,
000062.png,1788181535.470,0.07184,-0.19138,0.22733,0,1,0.229,single_line,0.04183,0.08499,0.00000,0,
000063.png,1788181535.520,-0.01458,-0.78055,0.22733,0,2,0.125,single_line,-0.09908;-0.03599,0.00000,0.00000,0,
000064.png,1788181535.570,-0.01785,0.14709,0.22733,0,1,0.208,single_line,0.13151,0.59496,0.00000,0,
000065.png,1788181535.670,0.07393,-0.20086,0.22733,0,1,0.229,single_line,0.03974,0.06717,0.00000,0,
000066.png,1788181535.720,0.06174,-0.15080,0.22733,0,1,0.208,single_line,0.05193,0.15090,0.00000,0,
000067.png,1788181535.770,0.07245,-0.19270,0.22733,0,1,0.229,single_line,0.04121,0.08285,0.00000,0,
000068.png,1788181535.820,0.06171,-0.14890,0.22733,0,1,0.208,single_line,0.05195,0.15568,0.00000,0,
000069.png,1788181535.870,0.05760,-0.13818,0.22733,0,1,0.229,single_line,0.05606,0.16488,0.00000,0,
000070.png,1788181535.920,0.04848,-0.13311,0.22733,0,1,0.188,single_line,0.06518,0.07826,0.00000,0,
000071.png,1788181536.020,0.06318,-0.15397,0.22733,0,1,0.229,single_line,0.05048,0.14596,0.00000,0,
000072.png,1788181536.070,0.06145,-0.15084,0.22733,0,1,0.208,single_line,0.05221,0.14897,0.00000,0,
000073.png,1788181536.120,0.07851,-0.22198,0.22733,0,1,0.208,single_line,0.03516,0.02880,0.00000,0,
000074.png,1788181536.170,0.02765,0.00259,0.22733,0,1,0.250,single_line,0.08601,0.37253,0.00000,0,
000075.png,1788181536.220,0.07287,-0.20046,0.22733,0,1,0.208,single_line,0.04079,0.06451,0.00000,0,
000076.png,1788181536.320,0.07786,-0.21781,0.22733,0,1,0.208,single_line,0.03580,0.03450,0.00000,0,
000077.png,1788181536.370,-0.09099,-0.43699,0.22733,0,1,0.229,single_line,-0.02267,-0.44722,0.00000,0,
000078.png,1788181536.420,0.06065,-0.15097,0.22733,0,1,0.208,single_line,0.05301,0.14598,0.00000,0,
000079.png,1788181536.520,0.01126,0.02798,0.22733,0,1,0.229,single_line,0.10240,0.39787,0.00000,0,
000080.png,1788181536.570,0.06209,-0.15890,0.22733,0,1,0.188,single_line,0.05157,0.13311,0.00000,0,
000081.png,1788181536.619,-0.00978,0.11384,0.22733,0,1,0.229,single_line,0.12344,0.53834,0.00000,0,
000082.png,1788181536.670,-0.00449,0.09221,0.22733,0,1,0.208,single_line,0.11815,0.48987,0.00000,0,
000083.png,1788181536.720,0.05952,-0.14438,0.22733,0,1,0.208,single_line,0.05415,0.15859,0.00000,0,
000084.png,1788181536.770,0.01405,0.01614,0.22733,0,1,0.229,single_line,0.09961,0.37740,0.00000,0,
000085.png,1788181536.870,-0.01236,0.12814,0.22733,0,1,0.208,single_line,0.12603,0.56292,0.00000,0,
000086.png,1788181536.920,0.05159,-0.13917,0.22733,0,1,0.208,single_line,0.06208,0.07870,0.00000,0,
000087.png,1788181536.970,0.08751,-0.25606,0.22733,0,1,0.229,single_line,0.02616,-0.02811,0.00000,0,
000088.png,1788181537.020,0.06443,-0.16428,0.22733,0,1,0.208,single_line,0.04923,0.12676,0.00000,0,
000089.png,1788181537.120,0.07630,-0.20644,0.22733,0,1,0.229,single_line,0.03736,0.06092,0.00000,0,
000090.png,1788181537.170,0.05803,-0.14392,0.22733,0,1,0.188,single_line,0.05564,0.15530,0.00000,0,
000091.png,1788181537.219,0.01389,0.04844,0.22733,0,1,0.250,single_line,0.09977,0.45264,0.00000,0,
000092.png,1788181537.270,0.06703,-0.17560,0.22733,0,1,0.188,single_line,0.04663,0.10627,0.00000,0,
000093.png,1788181537.320,0.04239,-0.08544,0.22733,0,1,0.167,single_line,0.07127,0.24253,0.00000,0,
000094.png,1788181537.370,0.07708,-0.21457,0.22733,0,1,0.250,single_line,0.03658,0.04292,0.00000,0,
000095.png,1788181537.420,-0.00763,0.10869,0.22733,0,1,0.229,single_line,0.12130,0.52954,0.00000,0,
000096.png,1788181537.520,0.05217,-0.12391,0.22733,0,1,0.208,single_line,0.06150,0.18362,0.00000,0,
000097.png,1788181537.570,0.08943,-0.23510,0.22733,0,1,0.229,single_line,0.02423,0.02129,0.00000,0,
000098.png,1788181537.620,-0.01520,0.14154,0.22733,0,1,0.188,single_line,0.12886,0.58664,0.00000,0,
000099.png,1788181537.720,0.06769,-0.18021,0.22733,0,1,0.208,single_line,0.04597,0.09969,0.00000,0,
000100.png,1788181537.770,0.06612,-0.17649,0.22733,0,1,0.188,single_line,0.04754,0.10063,0.00000,0,
000101.png,1788181537.820,0.06811,-0.17545,0.22733,0,1,0.208,single_line,0.04556,0.10710,0.00000,0,
000102.png,1788181537.870,-0.11408,-0.17368,0.30693,1,2,0.250,ok,-0.04173;0.26989,-0.33345,0.00000,0,
000103.png,1788181537.920,0.01792,0.03410,0.24325,0,1,0.208,single_line,0.10370,0.41228,0.00000,0,
000104.png,1788181538.020,0.03184,0.01728,0.24325,0,1,0.229,single_line,0.08978,0.40169,0.00000,0,
000105.png,1788181538.070,-0.09609,-0.29637,0.24325,0,2,0.083,single_line,-0.02553;-0.01004,0.00000,0.00000,0,
000106.png,1788181538.120,-0.11375,-0.38989,0.24325,0,1,0.250,single_line,-0.00787,-0.35145,0.00000,0,
000107.png,1788181538.220,0.09112,-0.22836,0.24325,0,1,0.229,single_line,0.03050,0.02752,0.00000,0,
000108.png,1788181538.270,0.08132,-0.19893,0.24325,0,1,0.229,single_line,0.04031,0.06886,0.00000,0,
000109.png,1788181538.320,-0.07116,-0.26119,0.20732,1,2,0.250,ok,-0.03614;0.17846,-0.42938,0.00000,0,
000110.png,1788181538.419,-0.06190,-0.29746,0.20996,1,2,0.229,ok,-0.04790;0.17171,-0.50288,0.00000,0,
000111.png,1788181538.470,0.08596,-0.24693,0.23084,0,1,0.229,single_line,0.02946,-0.01521,0.00000,0,
000112.png,1788181538.520,0.01495,0.02215,0.23084,0,1,0.229,single_line,0.10048,0.38862,0.00000,0,
000113.png,1788181538.570,-0.01429,0.14039,0.23084,0,1,0.188,single_line,0.12971,0.58164,0.00000,0,
000114.png,1788181538.620,0.04708,-0.09524,0.23084,0,1,0.167,single_line,0.06834,0.22599,0.00000,0,
000115.png,1788181538.670,0.08314,-0.23325,0.23084,0,1,0.250,single_line,0.03228,-0.00183,0.00000,0,
000116.png,1788181538.770,0.08828,-0.22909,0.23084,0,1,0.229,single_line,0.02714,0.02827,0.00000,0,
000117.png,1788181538.820,0.06145,-0.14417,0.23084,0,1,0.208,single_line,0.05398,0.15986,0.00000,0,
000118.png,1788181538.870,0.06479,-0.16090,0.23084,0,1,0.208,single_line,0.05063,0.12764,0.00000,0,
000119.png,1788181538.920,0.07572,-0.19640,0.23084,0,1,0.229,single_line,0.03970,0.07966,0.00000,0,
000120.png,1788181539.020,0.05636,-0.12311,0.23084,0,1,0.229,single_line,0.05906,0.18921,0.00000,0,
000121.png,1788181539.070,0.09104,-0.23836,0.23084,0,1,0.208,single_line,0.02438,0.01016,0.00000,0,
000122.png,1788181539.120,0.08827,-0.22430,0.23084,0,1,0.229,single_line,0.02715,0.04065,0.00000,0,
000123.png,1788181539.170,0.05811,-0.12841,0.23084,0,1,0.312,single_line,0.05731,0.18803,0.00000,0,
000124.png,1788181539.220,0.06830,-0.17387,0.23084,0,1,0.188,single_line,0.04712,0.10625,0.00000,0,
000125.png,1788181539.320,0.05283,-0.14624,0.23084,0,1,0.188,single_line,0.06259,0.05953,0.00000,0,
000126.png,1788181539.370,0.08598,-0.23622,0.23084,0,1,0.229,single_line,0.02944,0.00741,0.00000,0,
000127.png,1788181539.420,-0.01551,0.14498,0.23084,0,1,0.188,single_line,0.13094,0.58767,0.00000,0,
000128.png,1788181539.470,0.06702,-0.16489,0.23084,0,1,0.208,single_line,0.04840,0.12788,0.00000,0,
000129.png,1788181539.520,-0.01486,0.14381,0.23084,0,1,0.188,single_line,0.13028,0.58777,0.00000,0,
000130.png,1788181539.620,-0.01058,0.12604,0.23084,0,1,0.208,single_line,0.12600,0.55706,0.00000,0,
000131.png,1788181539.670,-0.00420,0.10405,0.23084,0,1,0.229,single_line,0.11962,0.52826,0.00000,0,
000132.png,1788181539.720,0.07427,-0.20431,0.23084,0,1,0.208,single_line,0.04115,0.05279,0.00000,0,
000133.png,1788181539.770,0.04907,-0.09134,0.23084,0,1,0.250,single_line,0.06635,0.24997,0.00000,0,
000134.png,1788181539.820,0.01585,0.01740,0.23084,0,1,0.229,single_line,0.09957,0.38180,0.00000,0,
000135.png,1788181539.870,-0.00143,0.09497,0.23084,0,1,0.229,single_line,0.11685,0.51235,0.00000,0,
000136.png,1788181539.970,0.07126,-0.17896,0.23084,0,1,0.208,single_line,0.04416,0.10293,0.00000,0,
000137.png,1788181540.020,-0.09098,-0.42987,0.23084,0,1,0.229,single_line,-0.02445,-0.38562,0.00000,0,
000138.png,1788181540.071,-0.00373,0.09379,0.23084,0,1,0.229,single_line,0.11915,0.49250,0.00000,0,
000139.png,1788181540.120,0.07354,-0.22527,0.23084,0,1,0.229,single_line,0.04188,-0.09832,0.00000,0,
000140.png,1788181540.170,0.06836,-0.17816,0.23084,0,1,0.188,single_line,0.04706,0.09620,0.00000,0,
000141.png,1788181540.220,0.04540,-0.07887,0.23084,0,1,0.250,single_line,0.07002,0.26409,0.00000,0,
000142.png,1788181540.320,0.05759,-0.15429,0.23084,0,1,0.229,single_line,0.05783,0.05809,0.00000,0,
000143.png,1788181540.370,0.09073,-0.23555,0.23084,0,1,0.208,single_line,0.02469,0.02206,0.00000,0,
000144.png,1788181540.420,0.06311,-0.15030,0.23084,0,1,0.208,single_line,0.05231,0.15065,0.00000,0,
000145.png,1788181540.470,0.08819,-0.24828,0.23084,0,1,0.250,single_line,0.02723,-0.02311,0.00000,0,
000146.png,1788181540.520,-0.09854,-0.42302,0.23084,0,1,0.229,single_line,-0.01688,-0.42830,0.00000,0,
000147.png,1788181540.570,0.04293,-0.04681,0.23084,0,1,0.271,single_line,0.07249,0.31191,0.00000,0,
000148.png,1788181540.670,0.06569,-0.17115,0.23084,0,1,0.188,single_line,0.04973,0.10118,0.00000,0,
000149.png,1788181540.720,0.07724,-0.22027,0.23084,0,1,0.208,single_line,0.03818,-0.05884,0.00000,0,
000150.png,1788181540.770,0.01141,0.04394,0.23084,0,1,0.250,single_line,0.10402,0.43520,0.00000,0,
000151.png,1788181540.820,0.07472,-0.19624,0.23084,0,1,0.229,single_line,0.04070,0.07518,0.00000,0,
000152.png,1788181540.870,-0.08119,-0.46387,0.23084,0,1,0.250,single_line,-0.03423,-0.49287,0.00000,0,
000153.png,1788181540.970,0.07999,-0.22263,0.23084,0,1,0.208,single_line,0.03543,0.02442,0.00000,0,
000154.png,1788181541.020,0.00913,0.04569,0.23084,0,1,0.229,single_line,0.10629,0.43005,0.00000,0,
000155.png,1788181541.070,0.06537,-0.15567,0.23084,0,1,0.208,single_line,0.05005,0.14205,0.00000,0,
000156.png,1788181541.120,0.06126,-0.14658,0.23084,0,1,0.188,single_line,0.05416,0.15123,0.00000,0,
000157.png,1788181541.170,0.06314,-0.16279,0.23084,0,1,0.188,single_line,0.05228,0.11879,0.00000,0,
000158.png,1788181541.220,0.06795,-0.18529,0.23084,0,1,0.167,single_line,0.04747,0.07749,0.00000,0,
000159.png,1788181541.270,0.05482,-0.15440,0.23084,0,1,0.188,single_line,0.06060,0.04266,0.00000,0,
000160.png,1788181541.320,0.06549,-0.16516,0.23084,0,1,0.188,single_line,0.04993,0.11821,0.00000,0,
000161.png,1788181541.420,0.07120,-0.19233,0.23084,0,1,0.208,single_line,0.04422,0.07533,0.00000,0,
000162.png,1788181541.470,0.00787,0.05690,0.23084,0,1,0.208,single_line,0.10755,0.45683,0.00000,0,
000163.png,1788181541.520,-0.07436,-0.60954,0.23084,0,2,0.146,single_line,-0.04106;-0.02553,0.00000,0.00000,0,
000164.png,1788181541.570,0.04475,-0.08250,0.23084,0,1,0.188,single_line,0.07067,0.24811,0.00000,0,
000165.png,1788181541.620,0.07881,-0.21731,0.23084,0,1,0.208,single_line,0.03661,0.03547,0.00000,0,
000166.png,1788181541.720,0.01469,0.01893,0.23084,0,1,0.229,single_line,0.10073,0.37855,0.00000,0,
000167.png,1788181541.770,-0.01237,0.13182,0.23084,0,1,0.208,single_line,0.12779,0.56466,0.00000,0,
000168.png,1788181541.820,0.07700,-0.20601,0.23084,0,1,0.229,single_line,0.03842,0.05613,0.00000,0,
000169.png,1788181541.870,-0.04470,-0.34026,0.19769,1,2,0.208,ok,-0.06016;0.14956,0.00000,0.00000,0,
000170.png,1788181541.920,0.07785,-0.23394,0.22421,0,1,0.229,single_line,0.03425,-0.00798,0.00000,0,
000171.png,1788181541.970,0.07763,-0.22150,0.22421,0,1,0.208,single_line,0.03448,0.03039,0.00000,0,
000172.png,1788181542.070,0.06790,-0.18957,0.22421,0,1,0.208,single_line,0.04420,0.08122,0.00000,0,
000173.png,1788181542.120,0.07263,-0.18237,0.22421,0,1,0.188,single_line,0.03947,0.09906,0.00000,0,
000174.png,1788181542.170,0.06609,-0.17485,0.22421,0,1,0.208,single_line,0.04602,0.10726,0.00000,0,
000175.png,1788181542.220,0.07809,-0.21874,0.22421,0,1,0.229,single_line,0.03402,0.04195,0.00000,0,
000176.png,1788181542.270,-0.01367,0.12730,0.22421,0,1,0.188,single_line,0.12577,0.55777,0.00000,0,
000177.png,1788181542.370,0.09507,-0.26899,0.22421,0,1,0.229,single_line,0.01704,-0.04770,0.00000,0,
000178.png,1788181542.420,-0.01783,0.14180,0.22421,0,1,0.188,single_line,0.12994,0.58432,0.00000,0,
000179.png,1788181542.470,0.02133,0.01969,0.22421,0,1,0.229,single_line,0.09078,0.40346,0.00000,0,
000180.png,1788181542.520,0.04551,-0.09932,0.22421,0,1,0.167,single_line,0.06659,0.22353,0.00000,0,
000181.png,1788181542.570,-0.01938,0.14747,0.22421,0,1,0.208,single_line,0.13149,0.59483,0.00000,0,
000182.png,1788181542.670,0.07379,-0.21401,0.22421,0,1,0.208,single_line,0.03831,0.03643,0.00000,0,
000183.png,1788181542.720,-0.10292,-0.40283,0.22421,0,1,0.188,single_line,-0.00919,-0.39120,0.00000,0,
000184.png,1788181542.770,0.03473,-0.06308,0.15401,1,2,0.375,ok,-0.11188;0.04243,0.05756,0.00000,0,
000185.png,1788181542.820,-0.02350,0.13523,0.21017,0,1,0.208,single_line,0.12858,0.57328,0.00000,0,
000186.png,1788181542.920,-0.02970,0.12653,0.21017,0,1,0.229,single_line,0.13478,0.53658,0.00000,0,
000187.png,1788181542.970,-0.10215,-0.38334,0.21017,0,1,0.188,single_line,-0.00294,-0.35457,0.00000,0,
000188.png,1788181543.020,0.06687,-0.21354,0.21017,0,1,0.208,single_line,0.03822,0.03919,0.00000,0,
000189.png,1788181543.070,0.05409,-0.16508,0.21017,0,1,0.188,single_line,0.05100,0.11482,0.00000,0,
000190.png,1788181543.120,-0.08703,-0.42670,0.21017,0,1,0.229,single_line,-0.01805,-0.43535,0.00000,0,
000191.png,1788181543.220,0.06197,-0.16252,0.21017,0,1,0.208,single_line,0.04312,0.13762,0.00000,0,
000192.png,1788181543.270,0.05747,-0.16642,0.21017,0,1,0.208,single_line,0.04761,0.12817,0.00000,0,
000193.png,1788181543.320,0.05057,-0.14702,0.21017,0,1,0.188,single_line,0.05452,0.15063,0.00000,0,
000194.png,1788181543.370,0.05562,-0.20097,0.21017,0,1,0.250,single_line,0.04947,0.03974,0.00000,0,
000195.png,1788181543.420,0.07105,-0.20594,0.21017,0,1,0.229,single_line,0.03404,0.07151,0.00000,0,
000196.png,1788181543.470,-0.02111,0.12514,0.21017,0,1,0.208,single_line,0.12620,0.55265,0.00000,0,
000197.png,1788181543.570,0.08943,-0.26724,0.21017,0,1,0.250,single_line,0.01565,-0.02809,0.00000,0,
000198.png,1788181543.620,0.06622,-0.20248,0.21017,0,1,0.229,single_line,0.03887,0.06703,0.00000,0,
000199.png,1788181543.670,0.05311,-0.15855,0.21017,0,1,0.188,single_line,0.05197,0.12720,0.00000,0,
000200.png,1788181543.720,0.00193,-0.04047,0.21017,0,2,0.083,single_line,-0.10702;0.03432,0.00000,0.00000,0,
000201.png,1788181543.820,0.08551,-0.28098,0.21017,0,1,0.229,single_line,0.01957,-0.16718,0.00000,0,
000202.png,1788181543.870,0.06922,-0.22442,0.21017,0,1,0.208,single_line,0.03586,0.01725,0.00000,0,
000203.png,1788181543.920,-0.00847,0.06608,0.21017,0,1,0.229,single_line,0.11355,0.45016,0.00000,0,
000204.png,1788181543.970,0.02214,-0.04525,0.17200,1,2,0.354,ok,-0.10823;0.06395,0.11934,0.00000,0,
000205.png,1788181544.020,0.06008,-0.19755,0.20254,0,1,0.229,single_line,0.04119,0.06575,0.00000,0,
000206.png,1788181544.120,0.00353,-0.04318,0.20825,1,2,0.312,ok,-0.10775;0.10069,0.19292,0.00000,0,
000207.png,1788181544.170,-0.00027,0.03032,0.20368,0,1,0.250,single_line,0.10211,0.40190,0.00000,0,
000208.png,1788181544.220,0.02773,-0.04047,0.15845,1,2,0.292,ok,-0.10702;0.05157,0.06842,0.00000,0,
000209.png,1788181544.320,0.04567,-0.16125,0.19463,0,1,0.188,single_line,0.05164,0.12138,0.00000,0,
000210.png,1788181544.370,0.06495,-0.21275,0.19463,0,1,0.271,single_line,0.03237,0.06482,0.00000,0,
000211.png,1788181544.420,-0.01452,0.05898,0.19463,0,1,0.229,single_line,0.11184,0.43913,0.00000,0,
000212.png,1788181544.470,0.05307,-0.18146,0.19463,0,1,0.208,single_line,0.04425,0.09636,0.00000,0,
000213.png,1788181544.520,0.04603,-0.15451,0.19463,0,1,0.229,single_line,0.05128,0.13761,0.00000,0,
000214.png,1788181544.620,0.04119,-0.13623,0.19463,0,1,0.229,single_line,0.05612,0.16713,0.00000,0,
000215.png,1788181544.670,0.04936,-0.16345,0.19463,0,1,0.250,single_line,0.04796,0.12865,0.00000,0,
000216.png,1788181544.720,0.04963,-0.16383,0.19463,0,1,0.208,single_line,0.04769,0.12531,0.00000,0,
000217.png,1788181544.770,-0.00148,-0.04318,0.21825,1,2,0.354,ok,-0.10775;0.11070,0.21732,0.00000,0,
000218.png,1788181544.870,0.06582,-0.21848,0.19936,0,1,0.188,single_line,0.03386,0.03986,0.00000,0,
000219.png,1788181544.920,0.06000,-0.21100,0.19936,0,1,0.208,single_line,0.03968,0.03582,0.00000,0,
000220.png,1788181544.970,0.04138,-0.12221,0.19936,0,1,0.271,single_line,0.05830,0.19574,0.00000,0,
000221.png,1788181545.020,0.03281,-0.04589,0.15117,1,2,0.333,ok,-0.10848;0.04285,0.05147,0.00000,0,
000222.png,1788181545.120,-0.03116,0.12628,0.18972,0,1,0.208,single_line,0.12602,0.55401,0.00000,0,
000223.png,1788181545.170,0.05918,-0.21786,0.18972,0,1,0.229,single_line,0.03568,0.03349,0.00000,0,
000224.png,1788181545.220,-0.03116,0.12401,0.18972,0,1,0.188,single_line,0.12602,0.54943,0.00000,0,
000225.png,1788181545.270,-0.03081,0.12572,0.18972,0,1,0.188,single_line,0.12567,0.55437,0.00000,0,
000226.png,1788181545.370,0.04312,-0.15383,0.18972,0,1,0.167,single_line,0.05174,0.13789,0.00000,0,
000227.png,1788181545.420,-0.01871,0.06126,0.18972,0,1,0.208,single_line,0.11357,0.43933,0.00000,0,
000228.png,1788181545.470,0.00476,0.02111,0.18972,0,1,0.229,single_line,0.09010,0.40787,0.00000,0,
000229.png,1788181545.570,0.03717,-0.12272,0.18972,0,1,0.229,single_line,0.05769,0.19433,0.00000,0,
000230.png,1788181545.620,0.06084,-0.22510,0.18972,0,1,0.208,single_line,0.03402,0.02060,0.00000,0,
000231.png,1788181545.670,-0.00506,0.01795,0.18972,0,1,0.208,single_line,0.09992,0.37949,0.00000,0,
000232.png,1788181545.720,-0.04119,0.03679,0.18972,0,2,0.104,single_line,0.13605;0.24438,0.00000,0.00000,0,
000233.png,1788181545.770,-0.00282,0.01083,0.18972,0,1,0.208,single_line,0.09768,0.36998,0.00000,0,
000234.png,1788181545.870,0.00557,0.01791,0.18972,0,1,0.208,single_line,0.08929,0.40411,0.00000,0,
000235.png,1788181545.921,0.05918,-0.21734,0.18972,0,1,0.229,single_line,0.03568,0.03387,0.00000,0,
