frame,stamp_s,ey_m,epsi_rad,lane_width_m,paired,n_lines,confidence,reason,line_c0_m,curvature_1pm,true_ey_m,station,s_m
000029.png,1788183867.470,0.02638,-0.26280,0.24500,0,1,0.250,single_line,-0.14888,0.00000,0.00000,1,0.000
000030.png,1788183867.520,0.01724,-0.22256,0.24500,0,1,0.271,single_line,-0.13974,0.00000,0.00000,1,0.000
000031.png,1788183867.570,-0.04507,0.25879,0.24500,0,1,0.312,single_line,-0.07743,1.77388,0.00000,1,0.000
000032.png,1788183867.620,0.01707,-0.22186,0.24500,0,1,0.271,single_line,-0.13957,0.00000,0.00000,1,0.000
000033.png,1788183867.720,0.01747,-0.22179,0.24500,0,1,0.229,single_line,-0.13997,0.00000,0.00000,1,0.000
000034.png,1788183867.770,0.02290,-0.24597,0.24500,0,1,0.229,single_line,-0.14540,0.00000,0.00000,1,0.000
000035.png,1788183867.820,0.02039,-0.23588,0.24500,0,1,0.250,single_line,-0.14289,0.00000,0.00000,1,0.000
000036.png,1788183867.870,-0.01318,0.05509,0.24500,0,1,0.312,single_line,-0.10932,1.24992,0.00000,1,0.000
000037.png,1788183867.970,0.01891,-0.22968,0.24500,0,1,0.271,single_line,-0.14141,0.00000,0.00000,1,0.000
000038.png,1788183868.020,-0.01046,0.03788,0.24500,0,1,0.271,single_line,-0.11204,1.20899,0.00000,1,0.000
000039.png,1788183868.070,-0.01185,0.04837,0.24500,0,1,0.312,single_line,-0.11065,1.23715,0.00000,1,0.000
000040.png,1788183868.120,-0.01420,0.06208,0.24500,0,1,0.292,single_line,-0.10830,1.26791,0.00000,1,0.000
000041.png,1788183868.220,0.02004,-0.23500,0.24500,0,1,0.271,single_line,-0.14254,0.00000,0.00000,1,0.000
000042.png,1788183868.270,0.01707,-0.22186,0.24500,0,1,0.271,single_line,-0.13957,0.00000,0.00000,1,0.000
000043.png,1788183868.320,-0.04630,0.26645,0.24500,0,1,0.292,single_line,-0.07620,1.79304,0.00000,1,0.000
000044.png,1788183868.371,0.01840,-0.22704,0.24500,0,1,0.250,single_line,-0.14090,0.00000,0.00000,1,0.000
000045.png,1788183868.420,-0.01330,0.05596,0.24500,0,1,0.292,single_line,-0.10920,1.25054,0.00000,1,0.000
000046.png,1788183868.520,0.02169,-0.24211,0.24500,0,1,0.271,single_line,-0.14419,0.00000,0.00000,1,0.000
000047.png,1788183868.570,-0.01391,0.05892,0.24500,0,1,0.312,single_line,-0.10859,1.25967,0.00000,1,0.000
000048.png,1788183868.620,-0.01029,0.03686,0.24500,0,1,0.292,single_line,-0.11221,1.20676,0.00000,1,0.000
000049.png,1788183868.670,0.01529,-0.21148,0.24500,0,1,0.229,single_line,-0.13779,0.00000,0.00000,1,0.000
000050.png,1788183868.720,-0.05229,0.30516,0.24500,0,1,0.271,single_line,-0.07021,1.88351,0.00000,1,0.000
000051.png,1788183868.820,0.02193,-0.24333,0.24500,0,1,0.250,single_line,-0.14443,0.00000,0.00000,1,0.000
000052.png,1788183868.870,-0.04148,0.23443,0.24500,0,1,0.333,single_line,-0.08102,1.71903,0.00000,1,0.000
000053.png,1788183868.920,-0.01773,0.08165,0.24500,0,1,0.292,single_line,-0.10477,1.30634,0.00000,1,0.000
000054.png,1788183868.971,0.02058,-0.23701,0.24500,0,1,0.250,single_line,-0.14308,0.00000,0.00000,1,0.000
000055.png,1788183869.020,-0.01527,0.06786,0.24500,0,1,0.292,single_line,-0.10723,1.27893,0.00000,1,0.000
000056.png,1788183869.120,0.01682,-0.22162,0.24500,0,1,0.271,single_line,-0.13932,0.00000,0.00000,1,0.000
000057.png,1788183869.170,-0.01451,0.06461,0.24500,0,1,0.271,single_line,-0.10799,1.27247,0.00000,1,0.000
000058.png,1788183869.220,-0.04274,0.24683,0.24500,0,1,0.333,single_line,-0.07976,1.74864,0.00000,1,0.000
000059.png,1788183869.270,-0.03540,0.20521,0.24500,0,1,0.375,single_line,-0.08710,1.65630,0.00000,1,0.000
000060.png,1788183869.320,0.01696,-0.21898,0.24500,0,1,0.208,single_line,-0.13946,0.00000,0.00000,1,0.000
000061.png,1788183869.420,-0.01238,0.05081,0.24500,0,1,0.312,single_line,-0.11012,1.23754,0.00000,1,0.000
000062.png,1788183869.471,0.02438,-0.25323,0.24500,0,1,0.250,single_line,-0.14688,0.00000,0.00000,1,0.000
000063.png,1788183869.520,-0.01378,0.05866,0.24500,0,1,0.312,single_line,-0.10872,1.25637,0.00000,1,0.000
000064.png,1788183869.571,-0.01413,0.05934,0.24500,0,1,0.333,single_line,-0.10837,1.25840,0.00000,1,0.000
000065.png,1788183869.620,0.01568,-0.21349,0.24500,0,1,0.229,single_line,-0.13818,0.00000,0.00000,1,0.000
000066.png,1788183869.720,-0.03881,0.22397,0.24500,0,1,0.333,single_line,-0.08369,1.69901,0.00000,1,0.000
000067.png,1788183869.770,-0.01154,0.04586,0.24500,0,1,0.312,single_line,-0.11096,1.22812,0.00000,1,0.000
000068.png,1788183869.820,0.01724,-0.22256,0.24500,0,1,0.271,single_line,-0.13974,0.00000,0.00000,1,0.000
000069.png,1788183869.871,-0.01294,0.05548,0.24500,0,1,0.292,single_line,-0.10956,1.25369,0.00000,1,0.000
000070.png,1788183869.920,-0.01490,0.06833,0.24500,0,1,0.292,single_line,-0.10760,1.28185,0.00000,1,0.000
000071.png,1788183870.020,-0.03947,0.22459,0.24500,0,1,0.354,single_line,-0.08303,1.69621,0.00000,1,0.000
000072.png,1788183870.071,0.02050,-0.23740,0.24500,0,1,0.271,single_line,-0.14300,0.00000,0.00000,1,0.000
000073.png,1788183870.120,-0.01310,0.05384,0.24500,0,1,0.312,single_line,-0.10940,1.24496,0.00000,1,0.000
000074.png,1788183870.170,-0.01629,0.07414,0.24500,0,1,0.292,single_line,-0.10621,1.29316,0.00000,1,0.000
000075.png,1788183870.220,0.01468,-0.20994,0.24500,0,1,0.250,single_line,-0.13718,0.00000,0.00000,1,0.000
000076.png,1788183870.320,-0.01640,0.07622,0.24500,0,1,0.292,single_line,-0.10610,1.29899,0.00000,1,0.000
000077.png,1788183870.371,-0.04167,0.24136,0.24500,0,1,0.312,single_line,-0.08083,1.73577,0.00000,1,0.000
000078.png,1788183870.420,0.02109,-0.24195,0.24500,0,1,0.292,single_line,-0.14359,0.00000,0.00000,1,0.000
000079.png,1788183870.471,0.02387,-0.25062,0.24500,0,1,0.229,single_line,-0.14637,0.00000,0.00000,1,0.000
000080.png,1788183870.520,-0.04478,0.25767,0.24500,0,1,0.292,single_line,-0.07772,1.77174,0.00000,1,0.000
000081.png,1788183870.620,-0.04114,0.23380,0.24500,0,1,0.312,single_line,-0.08136,1.71915,0.00000,1,0.000
000082.png,1788183870.670,-0.01354,0.05887,0.24500,0,1,0.271,single_line,-0.10896,1.25813,0.00000,1,0.000
000083.png,1788183870.720,-0.01306,0.05555,0.24500,0,1,0.312,single_line,-0.10944,1.25018,0.00000,1,0.000
000084.png,1788183870.770,-0.01294,0.05548,0.24500,0,1,0.292,single_line,-0.10956,1.25369,0.00000,1,0.000
000085.png,1788183870.871,-0.01384,0.06095,0.24500,0,1,0.271,single_line,-0.10866,1.26307,0.00000,1,0.000
000086.png,1788183870.920,-0.01462,0.06627,0.24500,0,1,0.271,single_line,-0.10788,1.28006,0.00000,1,0.000
000087.png,1788183870.970,0.01769,-0.22384,0.24500,0,1,0.250,single_line,-0.14019,0.00000,0.00000,1,0.000
000088.png,1788183871.070,-0.01374,0.05921,0.24500,0,1,0.271,single_line,-0.10876,1.25669,0.00000,1,0.000
000089.png,1788183871.120,0.02255,-0.24489,0.24500,0,1,0.250,single_line,-0.14505,0.00000,0.00000,1,0.000
000090.png,1788183871.170,0.02256,-0.24458,0.24500,0,1,0.229,single_line,-0.14506,0.00000,0.00000,1,0.000
000091.png,1788183871.220,-0.01587,0.07274,0.24500,0,1,0.292,single_line,-0.10663,1.28781,0.00000,1,0.000
000092.png,1788183871.320,0.01892,-0.22666,0.24500,0,1,0.229,single_line,-0.14142,0.00000,0.00000,1,0.000
000093.png,1788183871.370,-0.01460,0.06358,0.24500,0,1,0.292,single_line,-0.10790,1.26598,0.00000,1,0.000
000094.png,1788183871.420,0.01845,-0.22742,0.24500,0,1,0.271,single_line,-0.14095,0.00000,0.00000,1,0.000
000095.png,1788183871.471,-0.01373,0.05764,0.24500,0,1,0.312,single_line,-0.10877,1.25195,0.00000,1,0.000
000096.png,1788183871.520,-0.03698,0.21413,0.24500,0,1,0.333,single_line,-0.08552,1.67789,0.00000,1,0.000
000097.png,1788183871.620,-0.01300,0.05596,0.24500,0,1,0.292,single_line,-0.10950,1.25011,0.00000,1,0.000
000098.png,1788183871.670,-0.04103,0.23816,0.24500,0,1,0.333,single_line,-0.08147,1.73077,0.00000,1,0.000
000099.png,1788183871.720,0.01723,-0.22013,0.24500,0,1,0.208,single_line,-0.13973,0.00000,0.00000,1,0.000
000100.png,1788183871.770,-0.01459,0.06580,0.24500,0,1,0.271,single_line,-0.10791,1.27727,0.00000,1,0.000
000101.png,1788183871.820,0.02430,-0.25291,0.24500,0,1,0.229,single_line,-0.14680,0.00000,0.00000,1,0.000
000102.png,1788183871.920,0.01762,-0.22529,0.24500,0,1,0.271,single_line,-0.14012,0.00000,0.00000,1,0.000
000103.png,1788183871.970,0.01450,-0.20885,0.24500,0,1,0.250,single_line,-0.13700,0.00000,0.00000,1,0.000
000104.png,1788183872.020,-0.04564,0.26257,0.24500,0,1,0.292,single_line,-0.07686,1.78490,0.00000,1,0.000
000105.png,1788183872.070,0.01757,-0.22421,0.24500,0,1,0.271,single_line,-0.14007,0.00000,0.00000,1,0.000
000106.png,1788183872.121,0.01808,-0.22538,0.24500,0,1,0.250,single_line,-0.14058,0.00000,0.00000,1,0.000
000107.png,1788183872.220,0.01845,-0.22704,0.24500,0,1,0.250,single_line,-0.14095,0.00000,0.00000,1,0.000
000108.png,1788183872.270,-0.01761,0.08560,0.24500,0,1,0.250,single_line,-0.10489,1.31874,0.00000,1,0.000
000109.png,1788183872.320,-0.04246,0.24549,0.24500,0,1,0.333,single_line,-0.08004,1.74581,0.00000,1,0.000
000110.png,1788183872.370,-0.01375,0.05912,0.24500,0,1,0.312,single_line,-0.10875,1.26112,0.00000,1,0.000
000111.png,1788183872.420,0.01704,-0.21999,0.24500,0,1,0.271,single_line,-0.13954,0.00000,0.00000,1,0.000
000112.png,1788183872.520,-0.04278,0.24750,0.24500,0,1,0.333,single_line,-0.07972,1.75325,0.00000,1,0.000
000113.png,1788183872.571,-0.01595,0.07300,0.24500,0,1,0.312,single_line,-0.10655,1.28957,0.00000,1,0.000
000114.png,1788183872.620,-0.01428,0.06252,0.24500,0,1,0.292,single_line,-0.10822,1.26583,0.00000,1,0.000
000115.png,1788183872.670,-0.01358,0.06005,0.24500,0,1,0.292,single_line,-0.10892,1.26451,0.00000,1,0.000
000116.png,1788183872.720,-0.01048,0.03988,0.24500,0,1,0.292,single_line,-0.11202,1.21315,0.00000,1,0.000
000117.png,1788183872.820,-0.01176,0.04746,0.24500,0,1,0.333,single_line,-0.11074,1.23170,0.00000,1,0.000
000118.png,1788183872.870,0.01749,-0.22108,0.24500,0,1,0.229,single_line,-0.13999,0.00000,0.00000,1,0.000
000119.png,1788183872.920,0.02107,-0.23907,0.24500,0,1,0.250,single_line,-0.14357,0.00000,0.00000,1,0.000
000120.png,1788183872.970,-0.01245,0.05428,0.24500,0,1,0.312,single_line,-0.11005,1.24748,0.00000,1,0.000
000121.png,1788183873.020,-0.04145,0.24192,0.24500,0,1,0.312,single_line,-0.08105,1.74218,0.00000,1,0.000
000122.png,1788183873.072,-0.03814,0.22598,0.24500,0,1,0.333,single_line,-0.08436,1.70403,0.00000,1,0.000
000123.png,1788183873.170,0.02249,-0.24616,0.24500,0,1,0.271,single_line,-0.14499,0.00000,0.00000,1,0.000
000124.png,1788183873.220,0.01552,-0.21244,0.24500,0,1,0.229,single_line,-0.13802,0.00000,0.00000,1,0.000
000125.png,1788183873.270,-0.03965,0.23474,0.24500,0,1,0.333,single_line,-0.08285,1.72681,0.00000,1,0.000
000126.png,1788183873.320,0.01875,-0.22878,0.24500,0,1,0.250,single_line,-0.14125,0.00000,0.00000,1,0.000
000127.png,1788183873.420,-0.03795,0.22573,0.24500,0,1,0.333,single_line,-0.08455,1.70594,0.00000,1,0.000
000128.png,1788183873.470,-0.01048,0.04095,0.24500,0,1,0.312,single_line,-0.11202,1.21795,0.00000,1,0.000
000129.png,1788183873.520,-0.01528,0.06916,0.24500,0,1,0.312,single_line,-0.10722,1.28422,0.00000,1,0.000
000130.png,1788183873.570,-0.01419,0.06386,0.24500,0,1,0.292,single_line,-0.10831,1.26854,0.00000,1,0.000
000131.png,1788183873.620,-0.01326,0.05395,0.24500,0,1,0.312,single_line,-0.10924,1.24155,0.00000,1,0.000
000132.png,1788183873.720,-0.01489,0.06753,0.24500,0,1,0.292,single_line,-0.10761,1.27488,0.00000,1,0.000
000133.png,1788183873.770,-0.01212,0.04944,0.24500,0,1,0.312,single_line,-0.11038,1.23767,0.00000,1,0.000
000134.png,1788183873.820,-0.01288,0.05271,0.24500,0,1,0.312,single_line,-0.10962,1.24106,0.00000,1,0.000
000135.png,1788183873.870,0.01935,-0.23043,0.24500,0,1,0.250,single_line,-0.14185,0.00000,0.00000,1,0.000
000136.png,1788183873.920,0.02142,-0.24080,0.24500,0,1,0.250,single_line,-0.14392,0.00000,0.00000,1,0.000
000137.png,1788183874.020,0.01613,-0.21539,0.24500,0,1,0.229,single_line,-0.13863,0.00000,0.00000,1,0.000
000138.png,1788183874.070,0.01915,-0.23234,0.24500,0,1,0.271,single_line,-0.14165,0.00000,0.00000,1,0.000
000139.png,1788183874.120,-0.01534,0.07174,0.24500,0,1,0.292,single_line,-0.10716,1.29015,0.00000,1,0.000
000140.png,1788183874.170,-0.03785,0.21816,0.24500,0,1,0.333,single_line,-0.08465,1.68516,0.00000,1,0.000
000141.png,1788183874.220,-0.01391,0.05944,0.24500,0,1,0.312,single_line,-0.10859,1.25674,0.00000,1,0.000
000142.png,1788183874.320,0.01893,-0.22951,0.24500,0,1,0.250,single_line,-0.14143,0.00000,0.00000,1,0.000
000143.png,1788183874.371,-0.01085,0.04309,0.24500,0,1,0.312,single_line,-0.11165,1.22587,0.00000,1,0.000
000144.png,1788183874.420,-0.01529,0.06897,0.24500,0,1,0.292,single_line,-0.10721,1.27910,0.00000,1,0.000
000145.png,1788183874.471,0.01726,-0.22263,0.24500,0,1,0.271,single_line,-0.13976,0.00000,0.00000,1,0.000
000146.png,1788183874.520,0.01969,-0.23216,0.24500,0,1,0.271,single_line,-0.14219,0.00000,0.00000,1,0.000
000147.png,1788183874.620,0.01918,-0.22815,0.24500,0,1,0.208,single_line,-0.14168,0.00000,0.00000,1,0.000
000148.png,1788183874.671,-0.00980,0.03586,0.24500,0,1,0.312,single_line,-0.11270,1.20415,0.00000,1,0.000
000149.png,1788183874.720,-0.01056,0.03693,0.24500,0,1,0.312,single_line,-0.11194,1.20584,0.00000,1,0.000
000150.png,1788183874.770,0.01749,-0.22108,0.24500,0,1,0.229,single_line,-0.13999,0.00000,0.00000,1,0.000
000151.png,1788183874.820,-0.04061,0.23831,0.24500,0,1,0.312,single_line,-0.08189,1.73075,0.00000,1,0.000
000152.png,1788183874.920,0.01570,-0.21360,0.24500,0,1,0.229,single_line,-0.13820,0.00000,0.00000,1,0.000
000153.png,1788183874.970,-0.04363,0.25197,0.24500,0,1,0.312,single_line,-0.07887,1.75885,0.00000,1,0.000
000154.png,1788183875.020,-0.04149,0.24253,0.24500,0,1,0.312,single_line,-0.08101,1.74375,0.00000,1,0.000
000155.png,1788183875.070,-0.04203,0.24548,0.24500,0,1,0.312,single_line,-0.08047,1.74952,0.00000,1,0.000
000156.png,1788183875.120,0.02001,-0.23435,0.24500,0,1,0.271,single_line,-0.14251,0.00000,0.00000,1,0.000
000157.png,1788183875.220,-0.03817,0.22390,0.24500,0,1,0.333,single_line,-0.08433,1.69942,0.00000,1,0.000
000158.png,1788183875.270,-0.01047,0.03794,0.24500,0,1,0.312,single_line,-0.11203,1.20757,0.00000,1,0.000
000159.png,1788183875.320,-0.01359,0.05814,0.24500,0,1,0.292,single_line,-0.10891,1.25881,0.00000,1,0.000
000160.png,1788183875.370,0.01996,-0.23504,0.24500,0,1,0.250,single_line,-0.14246,0.00000,0.00000,1,0.000
000161.png,1788183875.420,0.01613,-0.21539,0.24500,0,1,0.229,single_line,-0.13863,0.00000,0.00000,1,0.000
000162.png,1788183875.520,-0.01433,0.06269,0.24500,0,1,0.292,single_line,-0.10817,1.26622,0.00000,1,0.000
000163.png,1788183875.571,0.01706,-0.21930,0.24500,0,1,0.229,single_line,-0.13956,0.00000,0.00000,1,0.000
000164.png,1788183875.620,0.01613,-0.21539,0.24500,0,1,0.229,single_line,-0.13863,0.00000,0.00000,1,0.000
000165.png,1788183875.670,-0.04164,0.23661,0.24500,0,1,0.333,single_line,-0.08086,1.72655,0.00000,1,0.000
000166.png,1788183875.720,-0.01227,0.05068,0.24500,0,1,0.292,single_line,-0.11023,1.23924,0.00000,1,0.000
000167.png,1788183875.771,-0.01472,0.06600,0.24500,0,1,0.292,single_line,-0.10778,1.27737,0.00000,1,0.000
000168.png,1788183875.870,-0.04287,0.24926,0.24500,0,1,0.312,single_line,-0.07963,1.75383,0.00000,1,0.000
000169.png,1788183875.920,0.01969,-0.23216,0.24500,0,1,0.250,single_line,-0.14219,0.00000,0.00000,1,0.000
000170.png,1788183876.020,-0.01238,0.05066,0.24500,0,1,0.292,single_line,-0.11012,1.23715,0.00000,1,0.000
000171.png,1788183876.070,-0.01534,0.06930,0.24500,0,1,0.292,single_line,-0.10716,1.27994,0.00000,1,0.000
000172.png,1788183876.120,-0.01596,0.07376,0.24500,0,1,0.292,single_line,-0.10654,1.29355,0.00000,1,0.000
000173.png,1788183876.170,-0.01432,0.06427,0.24500,0,1,0.271,single_line,-0.10818,1.27391,0.00000,1,0.000
000174.png,1788183876.220,-0.01106,0.04236,0.24500,0,1,0.292,single_line,-0.11144,1.22276,0.00000,1,0.000
000175.png,1788183876.320,-0.04054,0.22999,0.24500,0,1,0.312,single_line,-0.08196,1.70888,0.00000,1,0.000
000176.png,1788183876.370,0.01918,-0.22815,0.24500,0,1,0.208,single_line,-0.14168,0.00000,0.00000,1,0.000
000177.png,1788183876.420,0.02277,-0.24731,0.24500,0,1,0.229,single_line,-0.14527,0.00000,0.00000,1,0.000
000178.png,1788183876.470,-0.01730,0.08388,0.24500,0,1,0.250,single_line,-0.10520,1.31489,0.00000,1,0.000
000179.png,1788183876.520,0.02151,-0.23941,0.24500,0,1,0.229,single_line,-0.14401,0.00000,0.00000,1,0.000
000180.png,1788183876.620,-0.01597,0.07256,0.24500,0,1,0.292,single_line,-0.10653,1.29145,0.00000,1,0.000
000181.png,1788183876.670,-0.01498,0.06516,0.24500,0,1,0.292,single_line,-0.10752,1.26899,0.00000,1,0.000
000182.png,1788183876.720,-0.01263,0.05044,0.24500,0,1,0.292,single_line,-0.10987,1.23707,0.00000,1,0.000
000183.png,1788183876.770,-0.01388,0.06057,0.24500,0,1,0.271,single_line,-0.10862,1.26009,0.00000,1,0.000
000184.png,1788183876.820,-0.01544,0.07155,0.24500,0,1,0.271,single_line,-0.10706,1.29080,0.00000,1,0.000
000185.png,1788183876.870,0.01974,-0.23350,0.24500,0,1,0.250,single_line,-0.14224,0.00000,0.00000,1,0.000
000186.png,1788183876.970,0.02256,-0.24458,0.24500,0,1,0.229,single_line,-0.14506,0.00000,0.00000,1,0.000
000187.png,1788183877.020,-0.01346,0.05769,0.24500,0,1,0.271,single_line,-0.10904,1.25333,0.00000,1,0.000
000188.png,1788183877.070,-0.01713,0.08043,0.24500,0,1,0.312,single_line,-0.10537,1.30829,0.00000,1,0.000
000189.png,1788183877.120,-0.04276,0.24137,0.24500,0,1,0.333,single_line,-0.07974,1.73315,0.00000,1,0.000
000190.png,1788183877.170,0.02302,-0.24868,0.24500,0,1,0.271,single_line,-0.14552,0.00000,0.00000,1,0.000
000191.png,1788183877.220,0.02176,-0.24071,0.24500,0,1,0.229,single_line,-0.14426,0.00000,0.00000,1,0.000
000192.png,1788183877.320,0.02234,-0.24371,0.24500,0,1,0.229,single_line,-0.14484,0.00000,0.00000,1,0.000
000193.png,1788183877.370,-0.01592,0.07459,0.24500,0,1,0.271,single_line,-0.10658,1.29615,0.00000,1,0.000
000194.png,1788183877.420,0.02099,-0.23679,0.24500,0,1,0.229,single_line,-0.14349,0.00000,0.00000,1,0.000
000195.png,1788183877.470,0.01718,-0.22205,0.24500,0,1,0.271,single_line,-0.13968,0.00000,0.00000,1,0.000
000196.png,1788183877.520,-0.01275,0.05094,0.24500,0,1,0.292,single_line,-0.10975,1.24089,0.00000,1,0.000
000197.png,1788183877.620,-0.01462,0.06439,0.24500,0,1,0.312,single_line,-0.10788,1.26983,0.00000,1,0.000
000198.png,1788183877.670,0.01997,-0.23470,0.24500,0,1,0.250,single_line,-0.14247,0.00000,0.00000,1,0.000
000199.png,1788183877.720,-0.01353,0.05727,0.24500,0,1,0.292,single_line,-0.10897,1.25346,0.00000,1,0.000
000200.png,1788183877.770,-0.03781,0.21780,0.24500,0,1,0.333,single_line,-0.08469,1.68719,0.00000,1,0.000
000201.png,1788183877.820,0.01806,-0.22531,0.24500,0,1,0.250,single_line,-0.14056,0.00000,0.00000,1,0.000
000202.png,1788183877.920,-0.01624,0.07317,0.24500,0,1,0.312,single_line,-0.10626,1.28580,0.00000,1,0.000
000203.png,1788183877.970,-0.01134,0.04442,0.24500,0,1,0.312,single_line,-0.11116,1.22468,0.00000,1,0.000
000204.png,1788183878.020,-0.01442,0.06382,0.24500,0,1,0.292,single_line,-0.10808,1.26910,0.00000,1,0.000
000205.png,1788183878.070,-0.01310,0.05503,0.24500,0,1,0.312,single_line,-0.10940,1.25173,0.00000,1,0.000
000206.png,1788183878.120,0.01591,-0.21444,0.24500,0,1,0.229,single_line,-0.13841,0.00000,0.00000,1,0.000
000207.png,1788183878.220,-0.01147,0.04437,0.24500,0,1,0.292,single_line,-0.11103,1.22239,0.00000,1,0.000
000208.png,1788183878.270,-0.01514,0.06767,0.24500,0,1,0.292,single_line,-0.10736,1.27583,0.00000,1,0.000
000209.png,1788183878.320,0.02176,-0.24071,0.24500,0,1,0.229,single_line,-0.14426,0.00000,0.00000,1,0.000
000210.png,1788183878.370,-0.01571,0.07002,0.24500,0,1,0.312,single_line,-0.10679,1.27897,0.00000,1,0.000
000211.png,1788183878.420,-0.01643,0.07672,0.24500,0,1,0.292,single_line,-0.10607,1.29564,0.00000,1,0.000
000212.png,1788183878.520,0.01724,-0.22256,0.24500,0,1,0.271,single_line,-0.13974,0.00000,0.00000,1,0.000
000213.png,1788183878.570,-0.04582,0.26294,0.24500,0,1,0.292,single_line,-0.07668,1.78177,0.00000,1,0.000
000214.png,1788183878.620,-0.01228,0.05022,0.24500,0,1,0.271,single_line,-0.11022,1.23785,0.00000,1,0.000
000215.png,1788183878.670,0.01918,-0.22815,0.24500,0,1,0.208,single_line,-0.14168,0.00000,0.00000,1,0.000
000216.png,1788183878.720,0.01840,-0.22739,0.24500,0,1,0.250,single_line,-0.14090,0.00000,0.00000,1,0.000
000217.png,1788183878.820,-0.01561,0.07003,0.24500,0,1,0.292,single_line,-0.10689,1.27925,0.00000,1,0.000
000218.png,1788183878.870,0.02456,-0.25314,0.24500,0,1,0.271,single_line,-0.14706,0.00000,0.00000,1,0.000
000219.png,1788183878.920,0.02176,-0.24071,0.24500,0,1,0.229,single_line,-0.14426,0.00000,0.00000,1,0.000
000220.png,1788183878.970,-0.01424,0.06328,0.24500,0,1,0.271,single_line,-0.10826,1.26826,0.00000,1,0.000
000221.png,1788183879.020,-0.01228,0.05022,0.24500,0,1,0.271,single_line,-0.11022,1.23785,0.00000,1,0.000
000222.png,1788183879.120,-0.01466,0.06514,0.24500,0,1,0.292,single_line,-0.10784,1.27202,0.00000,1,0.000
000223.png,1788183879.170,-0.04259,0.24740,0.24500,0,1,0.333,single_line,-0.07991,1.74950,0.00000,1,0.000
