frame,stamp_s,ey_m,epsi_rad,lane_width_m,paired,n_lines,confidence,reason,line_c0_m,curvature_1pm,true_ey_m,station,s_m
000036.png,1788182899.170,0.00217,-0.06949,0.24084,1,3,0.438,ok,-0.12288;0.11854;0.66831,-0.15282,0.00000,0,
000037.png,1788182899.220,0.00201,-0.07589,0.24293,1,2,0.438,ok,-0.12383;0.11980,-0.15370,0.00000,0,
000038.png,1788182899.271,0.03825,-0.06949,0.17366,1,2,0.417,ok,-0.12529;0.04879,-0.40915,0.00000,0,
000039.png,1788182899.320,-0.01927,-0.06949,0.30431,1,2,0.375,ok,-0.13325;0.17179,-0.07845,0.00000,0,
000040.png,1788182899.420,0.00218,-0.06949,0.24316,1,2,0.417,ok,-0.12405;0.11970,-0.15305,0.00000,0,
000041.png,1788182899.470,0.00445,-0.06949,0.24987,1,3,0.417,ok,-0.12969;0.12079;0.65243,-0.19274,0.00000,0,
000042.png,1788182899.520,0.00237,-0.06949,0.24572,1,2,0.438,ok,-0.12553;0.12079,-0.16360,0.00000,0,
000043.png,1788182899.570,-0.02355,-0.06949,0.29353,1,2,0.417,ok,-0.12357;0.17068,-0.00795,0.00000,0,
000044.png,1788182899.670,-0.02410,-0.06949,0.29244,1,3,0.417,ok,-0.12248;0.17068;0.63423,-0.00261,0.00000,0,
000045.png,1788182899.720,-0.00178,-0.06949,0.25327,1,3,0.417,ok,-0.12516;0.12872;0.63257,-0.13028,0.00000,0,
000046.png,1788182899.770,-0.02273,-0.06949,0.29346,1,3,0.417,ok,-0.12435;0.16982;0.63257,-0.01389,0.00000,0,
000047.png,1788182899.820,0.03475,-0.06949,0.17721,1,3,0.417,ok,-0.12357;0.05407;0.63257,-0.38533,0.00000,0,
000048.png,1788182899.920,0.00657,-0.06949,0.25192,1,3,0.417,ok,-0.13283;0.11970;0.63423,-0.21669,0.00000,0,
000049.png,1788182899.970,0.00193,-0.06949,0.24036,1,3,0.417,ok,-0.12240;0.11854;0.68552,-0.14955,0.00000,0,
000050.png,1788182900.020,-0.00118,-0.06949,0.24928,1,3,0.458,ok,-0.12377;0.12612;0.65574,-0.13452,0.00000,0,
000051.png,1788182900.070,0.00371,-0.06949,0.23527,1,3,0.458,ok,-0.12163;0.11421;0.64416,-0.16491,0.00000,0,
000052.png,1788182900.120,-0.02528,-0.06949,0.29511,1,2,0.438,ok,-0.12263;0.17319,0.00136,0.00000,0,
000053.png,1788182900.220,0.00356,-0.05248,0.23818,1,3,0.458,ok,-0.12281;0.11570;0.64581,-0.16028,0.00000,0,
000054.png,1788182900.271,-0.02379,-0.06307,0.29319,1,3,0.417,ok,-0.12309;0.17068;0.68221,-0.00383,0.00000,0,
000055.png,1788182900.320,0.00310,-0.05248,0.24439,1,3,0.438,ok,-0.12547;0.11926;0.62596,-0.16150,0.00000,0,
000056.png,1788182900.370,0.03371,-0.05248,0.17575,1,3,0.438,ok,-0.12171;0.05429;0.65243,-0.37491,0.00000,0,
000057.png,1788182900.420,0.00336,-0.05005,0.24154,1,3,0.458,ok,-0.12429;0.11756;0.65408,-0.16082,0.00000,0,
000058.png,1788182900.520,0.00378,-0.06949,0.23925,1,3,0.417,ok,-0.12369;0.11613;0.65739,-0.15985,0.00000,0,
000059.png,1788182900.570,0.00415,-0.06949,0.24697,1,3,0.417,ok,-0.12794;0.11963;0.66125,-0.18778,0.00000,0,
000060.png,1788182900.620,-0.02339,-0.06949,0.29044,1,2,0.438,ok,-0.12218;0.16896,-0.00460,0.00000,0,
000061.png,1788182900.670,0.00234,-0.06949,0.24370,1,3,0.438,ok,-0.12449;0.11980;0.64250,-0.15618,0.00000,0,
000062.png,1788182900.720,0.00134,-0.06949,0.24292,1,2,0.438,ok,-0.12309;0.12042,-0.14891,0.00000,0,
000063.png,1788182900.820,0.00683,-0.06949,0.24324,1,3,0.375,ok,-0.12874;0.11509;0.63588,-0.20606,0.00000,0,
000064.png,1788182900.870,0.00309,-0.06949,0.23972,1,3,0.458,ok,-0.12324;0.11707;0.65684,-0.15934,0.00000,0,
000065.png,1788182900.920,0.03866,-0.06949,0.17097,1,3,0.417,ok,-0.12435;0.04703;0.66302,-0.41250,0.00000,0,
000066.png,1788182900.970,0.00039,-0.06949,0.23960,1,2,0.438,ok,-0.12048;0.11970,-0.13818,0.00000,0,
000067.png,1788182901.020,0.00122,-0.06949,0.24377,1,2,0.438,ok,-0.12340;0.12095,-0.14748,0.00000,0,
000068.png,1788182901.071,0.00731,-0.06949,0.25111,1,2,0.396,ok,-0.13317;0.11854,-0.22973,0.00000,0,
000069.png,1788182901.170,-0.00501,-0.06651,0.25449,1,2,0.458,ok,-0.12251;0.13254,-0.11367,0.00000,0,
000070.png,1788182901.220,0.00132,-0.06949,0.24038,1,2,0.438,ok,-0.12180;0.11916,-0.14476,0.00000,0,
000071.png,1788182901.270,-0.02268,-0.06949,0.29528,1,3,0.375,ok,-0.12532;0.17068;0.65574,-0.01530,0.00000,0,
000072.png,1788182901.370,0.00129,-0.07291,0.24134,1,3,0.417,ok,-0.12229;0.11970;0.64250,-0.14457,0.00000,0,
000073.png,1788182901.420,-0.02378,-0.06949,0.29532,1,3,0.396,ok,-0.12424;0.17179;0.66831,-0.00642,0.00000,0,
000074.png,1788182901.470,0.00493,-0.06949,0.25096,1,3,0.396,ok,-0.13072;0.12085;0.66434,-0.19709,0.00000,0,
000075.png,1788182901.570,-0.02144,-0.06949,0.29495,1,3,0.438,ok,-0.12639;0.16927;0.63787,-0.03168,0.00000,0,
000076.png,1788182901.620,0.02995,-0.06949,0.18583,1,2,0.417,ok,-0.12309;0.06319,-0.34704,0.00000,0,
000077.png,1788182901.670,0.00345,-0.06949,0.23880,1,3,0.417,ok,-0.12314;0.11624;0.65239,-0.15880,0.00000,0,
000078.png,1788182901.770,-0.02449,-0.06949,0.29390,1,3,0.417,ok,-0.12281;0.17179;0.64581,-0.00150,0.00000,0,
000079.png,1788182901.820,0.00218,-0.05439,0.24097,1,3,0.438,ok,-0.12284;0.11848;0.64581,-0.15106,0.00000,0,
000080.png,1788182901.870,0.00056,-0.04570,0.24323,1,3,0.458,ok,-0.12230;0.12118;0.66434,-0.14454,0.00000,0,
000081.png,1788182901.970,0.00609,-0.04958,0.24229,1,3,0.417,ok,-0.12738;0.11521;0.61603,-0.19924,0.00000,0,
000082.png,1788182902.020,0.00273,-0.06949,0.24110,1,3,0.438,ok,-0.12357;0.11811;0.63257,-0.15625,0.00000,0,
000083.png,1788182902.070,0.00506,-0.04570,0.23696,1,3,0.458,ok,-0.12367;0.11354;0.65077,-0.17544,0.00000,0,
000084.png,1788182902.170,0.00399,-0.06949,0.24217,1,3,0.396,ok,-0.12536;0.11739;0.65574,-0.16490,0.00000,0,
000085.png,1788182902.220,0.00196,-0.06949,0.24389,1,3,0.375,ok,-0.12420;0.12028;0.63919,-0.15207,0.00000,0,
000086.png,1788182902.270,0.00167,-0.06651,0.23903,1,3,0.417,ok,-0.12145;0.11811;0.66699,-0.14556,0.00000,0,
000087.png,1788182902.320,0.00179,-0.06949,0.24456,1,3,0.417,ok,-0.12437;0.12079;0.64746,-0.15347,0.00000,0,
000088.png,1788182902.370,0.03516,-0.06949,0.17606,1,2,0.417,ok,-0.12340;0.05308,-0.38204,0.00000,0,
000089.png,1788182902.420,-0.01843,-0.06651,0.30724,1,3,0.375,ok,-0.13554;0.17239;0.62099,-0.09252,0.00000,0,
000090.png,1788182902.520,0.00302,-0.06651,0.24259,1,3,0.438,ok,-0.12459;0.11854;0.61603,-0.16024,0.00000,0,
000091.png,1788182902.570,0.00339,-0.06949,0.24327,1,2,0.417,ok,-0.12532;0.11854,-0.17061,0.00000,0,
000092.png,1788182902.620,0.02870,-0.06949,0.18741,1,3,0.438,ok,-0.12263;0.06523;0.65077,-0.34201,0.00000,0,
000093.png,1788182902.670,-0.02180,-0.06949,0.29703,1,3,0.396,ok,-0.12707;0.17068;0.68552,-0.03129,0.00000,0,
000094.png,1788182902.770,0.03177,-0.06949,0.18300,1,3,0.396,ok,-0.12349;0.05995;0.65077,-0.36085,0.00000,0,
000095.png,1788182902.820,0.00032,-0.04570,0.24591,1,3,0.438,ok,-0.12341;0.12277;0.69544,-0.14387,0.00000,0,
000096.png,1788182902.870,0.00248,-0.05439,0.24387,1,3,0.438,ok,-0.12460;0.11963;0.64581,-0.15773,0.00000,0,
000097.png,1788182902.920,0.00185,-0.06949,0.23987,1,3,0.458,ok,-0.12208;0.11838;0.64746,-0.14770,0.00000,0,
000098.png,1788182902.970,0.00652,-0.06949,0.24603,1,3,0.396,ok,-0.12983;0.11679;0.65408,-0.19655,0.00000,0,
000099.png,1788182903.070,0.00362,-0.06949,0.23901,1,3,0.396,ok,-0.12341;0.11617;0.64184,-0.16017,0.00000,0,
000100.png,1788182903.120,-0.02404,-0.06949,0.29480,1,3,0.417,ok,-0.12371;0.17179;0.64250,-0.00656,0.00000,0,
000101.png,1788182903.171,0.00107,-0.06651,0.24318,1,3,0.458,ok,-0.12293;0.12079;0.65243,-0.14829,0.00000,0,
000102.png,1788182903.220,0.00204,-0.06949,0.24325,1,3,0.438,ok,-0.12396;0.11988;0.61934,-0.15747,0.00000,0,
000103.png,1788182903.271,0.00622,-0.06949,0.25340,1,3,0.396,ok,-0.13322;0.12079;0.64416,-0.22301,0.00000,0,
000104.png,1788182903.370,0.03150,-0.06949,0.18464,1,3,0.417,ok,-0.12404;0.06104;0.67449,-0.36319,0.00000,0,
000105.png,1788182903.420,0.00174,-0.06949,0.24121,1,3,0.458,ok,-0.12263;0.11916;0.64085,-0.14996,0.00000,0,
000106.png,1788182903.470,-0.02561,-0.06651,0.29290,1,3,0.438,ok,-0.12116;0.17239;0.63257,0.00586,0.00000,0,
000107.png,1788182903.520,-0.02401,-0.06949,0.29262,1,2,0.438,ok,-0.12266;0.17068,-0.00414,0.00000,0,
000108.png,1788182903.620,0.00309,-0.06949,0.24083,1,3,0.417,ok,-0.12380;0.11762;0.64581,-0.16000,0.00000,0,
000109.png,1788182903.670,0.00320,-0.06949,0.24061,1,3,0.417,ok,-0.12380;0.11739;0.64581,-0.15818,0.00000,0,
000110.png,1788182903.720,0.00383,-0.06949,0.24317,1,2,0.417,ok,-0.12571;0.11805,-0.17330,0.00000,0,
000111.png,1788182903.770,0.00308,-0.06949,0.23773,1,3,0.458,ok,-0.12223;0.11607;0.64581,-0.15620,0.00000,0,
000112.png,1788182903.870,0.00231,-0.06949,0.24006,1,3,0.458,ok,-0.12263;0.11801;0.64581,-0.15322,0.00000,0,
000113.png,1788182903.920,-0.02393,-0.05248,0.29533,1,3,0.417,ok,-0.12394;0.17179;0.67228,-0.00566,0.00000,0,
000114.png,1788182903.970,0.00327,-0.05005,0.23954,1,3,0.479,ok,-0.12319;0.11665;0.63257,-0.16149,0.00000,0,
000115.png,1788182904.020,0.00239,-0.04570,0.24667,1,3,0.458,ok,-0.12585;0.12107;0.68772,-0.16672,0.00000,0,
000116.png,1788182904.070,0.03318,-0.05873,0.18429,1,3,0.396,ok,-0.12549;0.05912;0.63754,-0.37276,0.00000,0,
000117.png,1788182904.120,0.00204,-0.04570,0.24323,1,3,0.458,ok,-0.12378;0.11970;0.62596,-0.15487,0.00000,0,
000118.png,1788182904.220,0.00044,-0.06949,0.24416,1,3,0.438,ok,-0.12281;0.12194;0.64416,-0.14267,0.00000,0,
000119.png,1788182904.270,0.00149,-0.06949,0.23707,1,3,0.438,ok,-0.12032;0.11733;0.64416,-0.14459,0.00000,0,
000120.png,1788182904.320,0.00225,-0.06949,0.24252,1,3,0.417,ok,-0.12380;0.11931;0.61934,-0.15481,0.00000,0,
000121.png,1788182904.370,0.00267,-0.06949,0.24365,1,3,0.417,ok,-0.12479;0.11945;0.64416,-0.15670,0.00000,0,
000122.png,1788182904.420,0.00422,-0.06949,0.25171,1,3,0.417,ok,-0.13038;0.12194;0.63423,-0.19627,0.00000,0,
000123.png,1788182904.470,0.00469,-0.06651,0.23634,1,3,0.438,ok,-0.12313;0.11374;0.65412,-0.17090,0.00000,0,
000124.png,1788182904.520,0.00472,-0.06949,0.23330,1,3,0.479,ok,-0.12165;0.11221;0.63757,-0.17134,0.00000,0,
000125.png,1788182904.570,-0.02882,-0.06949,0.31901,1,3,0.375,ok,-0.13107;0.18871;0.65574,-0.00266,0.00000,0,
000126.png,1788182904.670,0.03372,-0.06949,0.17770,1,2,0.438,ok,-0.12279;0.05535,-0.37457,0.00000,0,
000127.png,1788182904.720,0.00783,-0.06949,0.24810,1,3,0.417,ok,-0.13218;0.11653;0.64912,-0.22425,0.00000,0,
000128.png,1788182904.770,0.00212,-0.06949,0.24293,1,2,0.417,ok,-0.12388;0.11963,-0.15344,0.00000,0,
000129.png,1788182904.820,0.00419,-0.06651,0.24493,1,3,0.417,ok,-0.12693;0.11854;0.68552,-0.17814,0.00000,0,
000130.png,1788182904.870,0.00135,-0.06949,0.24151,1,3,0.438,ok,-0.12240;0.11970;0.64581,-0.14536,0.00000,0,
000131.png,1788182904.970,0.00293,-0.06949,0.24236,1,2,0.417,ok,-0.12440;0.11854,-0.15884,0.00000,0,
000132.png,1788182905.020,0.00090,-0.06949,0.24293,1,2,0.458,ok,-0.12266;0.12086,-0.14705,0.00000,0,
000133.png,1788182905.070,0.00255,-0.06949,0.24414,1,2,0.417,ok,-0.12491;0.11982,-0.16409,0.00000,0,
000134.png,1788182905.120,-0.02312,-0.06949,0.29268,1,3,0.417,ok,-0.12357;0.16982;0.66732,-0.01078,0.00000,0,
000135.png,1788182905.220,0.00438,-0.06949,0.23286,1,2,0.479,ok,-0.12109;0.11233,-0.16547,0.00000,0,
000136.png,1788182905.270,0.00140,-0.06651,0.24211,1,3,0.438,ok,-0.12272;0.11992;0.64846,-0.14972,0.00000,0,
000137.png,1788182905.320,-0.02312,-0.06949,0.29268,1,2,0.417,ok,-0.12357;0.16982,-0.01078,0.00000,0,
000138.png,1788182905.370,0.00342,-0.06949,0.24104,1,2,0.417,ok,-0.12423;0.11739,-0.16010,0.00000,0,
000139.png,1788182905.470,0.00281,-0.06949,0.24430,1,3,0.417,ok,-0.12525;0.11963;0.63754,-0.16374,0.00000,0,
000140.png,1788182905.520,0.00128,-0.06949,0.24354,1,3,0.458,ok,-0.12335;0.12079;0.64746,-0.14815,0.00000,0,
000141.png,1788182905.570,-0.02285,-0.06949,0.28731,1,2,0.417,ok,-0.12116;0.16685,-0.00612,0.00000,0,
000142.png,1788182905.620,0.00318,-0.06651,0.24027,1,2,0.417,ok,-0.12358;0.11722,-0.15976,0.00000,0,
000143.png,1788182905.720,-0.02252,-0.06651,0.29145,1,3,0.396,ok,-0.12353;0.16856;0.64912,-0.01215,0.00000,0,
000144.png,1788182905.770,0.00442,-0.06651,0.24985,1,2,0.417,ok,-0.12962;0.12079,-0.18797,0.00000,0,
000145.png,1788182905.820,0.01580,-0.06949,0.21469,1,2,0.438,ok,-0.12340;0.09180,-0.25800,0.00000,0,
000146.png,1788182905.870,0.02918,-0.06949,0.18671,1,3,0.438,ok,-0.12277;0.06440;0.67449,-0.34552,0.00000,0,
000147.png,1788182905.920,-0.02249,-0.06651,0.29230,1,3,0.396,ok,-0.12399;0.16896;0.64746,-0.01735,0.00000,0,
000148.png,1788182905.970,0.00392,-0.06949,0.23868,1,3,0.417,ok,-0.12355;0.11570;0.65463,-0.16191,0.00000,0,
000149.png,1788182906.070,-0.02231,-0.06949,0.29061,1,3,0.438,ok,-0.12335;0.16797;0.64581,-0.01294,0.00000,0,
000150.png,1788182906.120,0.00151,-0.06651,0.24175,1,2,0.417,ok,-0.12265;0.11963,-0.14888,0.00000,0,
000151.png,1788182906.170,0.00157,-0.06949,0.24196,1,3,0.417,ok,-0.12285;0.11970;0.65408,-0.14807,0.00000,0,
000152.png,1788182906.270,0.03450,-0.06949,0.17400,1,2,0.417,ok,-0.12171;0.05271,-0.37819,0.00000,0,
000153.png,1788182906.320,0.03147,-0.06949,0.18375,1,3,0.417,ok,-0.12357;0.06062;0.64978,-0.36177,0.00000,0,
000154.png,1788182906.370,0.00392,-0.06949,0.24191,1,3,0.396,ok,-0.12516;0.11733;0.65243,-0.16469,0.00000,0,
000155.png,1788182906.420,0.00251,-0.06949,0.24153,1,3,0.438,ok,-0.12357;0.11854;0.67008,-0.15556,0.00000,0,
000156.png,1788182906.470,-0.02401,-0.06949,0.29262,1,2,0.438,ok,-0.12266;0.17068,-0.00414,0.00000,0,
000157.png,1788182906.520,0.00765,-0.06949,0.24611,1,3,0.417,ok,-0.13100;0.11570;0.64416,-0.21295,0.00000,0,
000158.png,1788182906.620,-0.02944,-0.06949,0.30442,1,2,0.375,ok,-0.12314;0.18202,0.03469,0.00000,0,
000159.png,1788182906.670,0.00453,-0.06651,0.24232,1,3,0.438,ok,-0.12596;0.11690;0.66346,-0.17883,0.00000,0,
000160.png,1788182906.720,0.00167,-0.06949,0.24095,1,3,0.438,ok,-0.12244;0.11909;0.63257,-0.14897,0.00000,0,
000161.png,1788182906.770,0.00262,-0.06949,0.23945,1,3,0.458,ok,-0.12263;0.11739;0.64416,-0.15457,0.00000,0,
000162.png,1788182906.820,0.00043,-0.06949,0.24414,1,3,0.417,ok,-0.12279;0.12194;0.66699,-0.14162,0.00000,0,
000163.png,1788182906.920,-0.02334,-0.06651,0.28980,1,3,0.417,ok,-0.12188;0.16856;0.63478,-0.00547,0.00000,0,
000164.png,1788182906.970,-0.02462,-0.06651,0.29135,1,2,0.417,ok,-0.12138;0.17062,0.00074,0.00000,0,
000165.png,1788182907.020,0.03288,-0.06651,0.17998,1,3,0.417,ok,-0.12307;0.05731;0.64416,-0.36848,0.00000,0,
000166.png,1788182907.070,0.00299,-0.06651,0.24175,1,2,0.417,ok,-0.12413;0.11816,-0.16102,0.00000,0,
000167.png,1788182907.120,0.00227,-0.06949,0.24335,1,3,0.417,ok,-0.12424;0.11970;0.65243,-0.15287,0.00000,0,
000168.png,1788182907.170,-0.02377,-0.06949,0.29311,1,3,0.396,ok,-0.12314;0.17068;0.65739,-0.00466,0.00000,0,
000169.png,1788182907.220,0.00251,-0.06651,0.23964,1,3,0.438,ok,-0.12260;0.11758;0.65905,-0.15348,0.00000,0,
000170.png,1788182907.320,-0.00335,-0.06949,0.25416,1,2,0.438,ok,-0.12404;0.13074,-0.12428,0.00000,0,
000171.png,1788182907.371,0.03177,-0.06949,0.18300,1,2,0.396,ok,-0.12349;0.05995,-0.36085,0.00000,0,
000172.png,1788182907.420,0.00298,-0.06651,0.24481,1,3,0.396,ok,-0.12566;0.11970;0.67493,-0.16045,0.00000,0,
000173.png,1788182907.470,0.00246,-0.06949,0.24022,1,2,0.438,ok,-0.12286;0.11794,-0.15555,0.00000,0,
000174.png,1788182907.520,0.03262,-0.06949,0.18830,1,3,0.396,ok,-0.12699;0.06176;0.69710,-0.38242,0.00000,0,
000175.png,1788182907.620,0.00222,-0.06949,0.24205,1,3,0.396,ok,-0.12354;0.11909;0.61934,-0.15433,0.00000,0,
000176.png,1788182907.670,0.00174,-0.06949,0.24274,1,3,0.438,ok,-0.12340;0.11993;0.65077,-0.14978,0.00000,0,
000177.png,1788182907.720,0.03054,-0.06949,0.18263,1,2,0.438,ok,-0.12207;0.06100,-0.35239,0.00000,0,
000178.png,1788182907.770,-0.02986,-0.06651,0.30788,1,2,0.375,ok,-0.12442;0.18414,0.02702,0.00000,0,
000179.png,1788182907.820,0.00046,-0.06949,0.24212,1,2,0.438,ok,-0.12182;0.12089,-0.14218,0.00000,0,
000180.png,1788182907.870,-0.02418,-0.06651,0.29235,1,3,0.438,ok,-0.12232;0.17068;0.64912,-0.00308,0.00000,0,
000181.png,1788182907.920,0.00491,-0.06949,0.23979,1,2,0.438,ok,-0.12510;0.11527,-0.17492,0.00000,0,
000182.png,1788182908.020,0.00258,-0.06949,0.23658,1,3,0.438,ok,-0.12116;0.11599;0.64746,-0.15031,0.00000,0,
000183.png,1788182908.070,0.00152,-0.06949,0.23856,1,3,0.458,ok,-0.12109;0.11805;0.63702,-0.14643,0.00000,0,
000184.png,1788182908.120,0.03195,-0.06949,0.18170,1,2,0.396,ok,-0.12302;0.05912,-0.36379,0.00000,0,
000185.png,1788182908.170,0.00176,-0.06949,0.24233,1,2,0.458,ok,-0.12322;0.11970,-0.15062,0.00000,0,
000186.png,1788182908.270,0.00318,-0.06949,0.23813,1,3,0.458,ok,-0.12253;0.11617;0.64746,-0.15803,0.00000,0,
000187.png,1788182908.320,0.00204,-0.06651,0.23999,1,2,0.458,ok,-0.12230;0.11822,-0.15214,0.00000,0,
000188.png,1788182908.370,0.00299,-0.06949,0.24019,1,2,0.375,ok,-0.12338;0.11739,-0.15549,0.00000,0,
000189.png,1788182908.420,0.00285,-0.06949,0.24220,1,2,0.417,ok,-0.12424;0.11854,-0.15613,0.00000,0,
000190.png,1788182908.470,0.00138,-0.06949,0.24124,1,2,0.458,ok,-0.12229;0.11953,-0.14670,0.00000,0,
000191.png,1788182908.570,-0.02230,-0.06949,0.29181,1,3,0.396,ok,-0.12396;0.16856;0.64581,-0.01514,0.00000,0,
000192.png,1788182908.620,-0.02426,-0.06651,0.29442,1,3,0.396,ok,-0.12327;0.17179;0.64052,-0.00925,0.00000,0,
000193.png,1788182908.670,-0.02261,-0.06949,0.29121,1,2,0.438,ok,-0.12335;0.16856,-0.01126,0.00000,0,
000194.png,1788182908.720,0.00323,-0.06949,0.24527,1,3,0.438,ok,-0.12616;0.11970;0.65243,-0.17211,0.00000,0,
000195.png,1788182908.820,-0.00341,-0.06949,0.25299,1,3,0.479,ok,-0.12340;0.13021;0.63919,-0.12254,0.00000,0,
000196.png,1788182908.870,0.00105,-0.06651,0.24313,1,2,0.458,ok,-0.12288;0.12079,-0.14754,0.00000,0,
000197.png,1788182908.920,0.00046,-0.06389,0.24183,1,2,0.438,ok,-0.12163;0.12070,-0.15768,0.00000,0,
000198.png,1788182909.020,0.00075,-0.06307,0.23958,1,3,0.417,ok,-0.12078;0.11927;0.67074,-0.14256,0.00000,0,
000199.png,1788182909.070,-0.00070,-0.06307,0.24552,1,3,0.438,ok,-0.12230;0.12370;0.66412,-0.14210,0.00000,0,
000200.png,1788182909.120,-0.02673,-0.06223,0.30020,1,3,0.417,ok,-0.12366;0.17712;0.28574,-0.01150,0.00000,0,
000201.png,1788182909.170,-0.02411,-0.06603,0.29340,1,2,0.375,ok,-0.12291;0.17113,-0.01755,0.00000,0,
000202.png,1788182909.220,-0.02465,-0.06144,0.29627,1,2,0.417,ok,-0.12376;0.17307,-0.02103,0.00000,0,
000203.png,1788182909.321,-0.02441,-0.08473,0.30207,1,2,0.354,ok,-0.12717;0.17599,-0.02835,0.00000,0,
000204.png,1788182909.371,-0.02435,-0.09113,0.30639,1,2,0.354,ok,-0.12949;0.17818,-0.03066,0.00000,0,
